2025-06-17 13:37:07,396 - sparsemodesnet.advecting_pulse - INFO - Starting advecting_pulse experiment
2025-06-17 13:37:07,397 - sparsemodesnet.advecting_pulse - INFO - Log file: /Users/tkoike3/Dev/Research/sparsemodesnet/experiments/logs/advecting_pulse_20250617_133707.log
2025-06-17 13:37:07,397 - sparsemodesnet.advecting_pulse - INFO - Experiment: Advecting Pulse
2025-06-17 13:37:07,397 - sparsemodesnet.advecting_pulse - INFO - Data shape: (1024, 1000)
2025-06-17 13:37:07,398 - sparsemodesnet.advecting_pulse - INFO - POD dimension: 100
2025-06-17 13:37:07,398 - sparsemodesnet.advecting_pulse - INFO - Hidden units: [100, 2000, 100]
2025-06-17 13:37:07,398 - sparsemodesnet.advecting_pulse - INFO - Regularization method: dense2sparse
2025-06-17 13:37:07,399 - sparsemodesnet.advecting_pulse - INFO - Device: mps
2025-06-17 13:37:07,399 - sparsemodesnet.advecting_pulse - INFO - Training parameters: M=2.0, lr=0.001, batch_size=128
2025-06-17 13:37:07,400 - sparsemodesnet.advecting_pulse - INFO - Optimizer: Adam, knee_method: dfdt
2025-06-17 13:37:07,400 - sparsemodesnet.advecting_pulse - INFO - NN type: PiNetCCP with polynomial order of 2, and 3 number of polynomial blocks
2025-06-17 13:37:07,400 - sparsemodesnet.advecting_pulse - INFO - ==================================================

=== SparseModesNet (λ-path=dense2sparse) on Advecting Pulse: d=1024, n=1000, s=100 ===

=== Dense-To-Sparse (default) λ-Path ===

-- Path iteration 1, λ = 1.000e-03   (r(λ) prev = 100)
  λ=1.000e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=8.694418e-02 | ‖ω‖₁=9.935820e+01
  λ=1.200e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.333168e-02 | ‖ω‖₁=9.505180e+01
  λ=1.200e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.091681e-02 | ‖ω‖₁=9.208020e+01
  λ=1.200e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=4.566924e-02 | ‖ω‖₁=8.623417e+01
  λ=1.200e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=6.760322e+02 | ‖ω‖₁=7.828685e+01
  λ=1.200e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.957690e+00 | ‖ω‖₁=6.844055e+01
  λ=1.200e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=3.853917e+00 | ‖ω‖₁=5.884259e+01
  λ=1.200e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=6.744141e+00 | ‖ω‖₁=4.924437e+01
  λ=1.200e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.024695e+01 | ‖ω‖₁=3.964671e+01
  λ=1.200e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.426590e+01 | ‖ω‖₁=3.004826e+01
  λ=1.200e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.874164e+01 | ‖ω‖₁=2.047284e+01
  → at λ=1.200e-03:  r(λ)=100,  rel_err=8.213356e-01

-- Path iteration 3, λ = 1.440e-03   (r(λ) prev = 100)
  λ=1.440e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.647034e-02 | ‖ω‖₁=9.924122e+01
  λ=1.440e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.756181e-02 | ‖ω‖₁=9.472811e+01
  λ=1.440e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=5.410083e-02 | ‖ω‖₁=9.046822e+01
  λ=1.440e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=3.217929e-02 | ‖ω‖₁=8.287199e+01
  λ=1.440e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=6.310094e-02 | ‖ω‖₁=7.518730e+01
  λ=1.440e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=3.818667e-02 | ‖ω‖₁=6.555657e+01
  λ=1.440e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=9.399230e-02 | ‖ω‖₁=5.579286e+01
  λ=1.440e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=5.462856e-02 | ‖ω‖₁=4.520371e+01
  λ=1.440e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=6.641141e-02 | ‖ω‖₁=3.465387e+01
  λ=1.440e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=9.184519e-02 | ‖ω‖₁=2.412513e+01
  λ=1.440e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.326615e-01 | ‖ω‖₁=1.491950e+01
  → at λ=1.440e-03:  r(λ)=100,  rel_err=6.873488e-02

-- Path iteration 4, λ = 1.728e-03   (r(λ) prev = 100)
  λ=1.728e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=4.788023e-02 | ‖ω‖₁=9.907453e+01
  λ=1.728e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=4.100654e-02 | ‖ω‖₁=9.213596e+01
  λ=1.728e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=7.724897e-02 | ‖ω‖₁=8.529985e+01
  λ=1.728e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=6.692339e-02 | ‖ω‖₁=7.504920e+01
  λ=1.728e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.892537e-01 | ‖ω‖₁=6.444605e+01
  λ=1.728e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=4.923725e-02 | ‖ω‖₁=5.224474e+01
  λ=1.728e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=7.766871e-02 | ‖ω‖₁=4.001634e+01
  λ=1.728e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=8.218760e-02 | ‖ω‖₁=2.726769e+01
  λ=1.728e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.198919e-01 | ‖ω‖₁=1.620306e+01
  λ=1.728e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.444993e-01 | ‖ω‖₁=8.227934e+00
  λ=1.728e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.655050e-01 | ‖ω‖₁=4.568185e+00
  → at λ=1.728e-03:  r(λ)=100,  rel_err=7.657317e-02

-- Path iteration 5, λ = 2.074e-03   (r(λ) prev = 100)
  λ=2.074e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.067100e-01 | ‖ω‖₁=9.890911e+01
  λ=2.074e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=4.110107e-01 | ‖ω‖₁=8.559916e+01
  λ=2.074e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=3.231734e-01 | ‖ω‖₁=7.360733e+01
  λ=2.074e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.297386e-01 | ‖ω‖₁=5.936216e+01
  λ=2.074e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=3.780552e-01 | ‖ω‖₁=4.496982e+01
  λ=2.074e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=2.128216e-01 | ‖ω‖₁=2.965877e+01
  λ=2.074e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.223973e-01 | ‖ω‖₁=1.520814e+01
  λ=2.074e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=3.211085e-01 | ‖ω‖₁=6.669928e+00
  λ=2.074e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=2.931708e-01 | ‖ω‖₁=4.516484e+00
  λ=2.074e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=2.713403e-01 | ‖ω‖₁=4.200440e+00
  λ=2.074e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=2.542952e-01 | ‖ω‖₁=3.984544e+00
  → at λ=2.074e-03:  r(λ)=100,  rel_err=9.469005e-02

-- Path iteration 6, λ = 2.488e-03   (r(λ) prev = 100)
  λ=2.488e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=4.921235e-02 | ‖ω‖₁=9.878879e+01
  λ=2.488e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=9.004759e-02 | ‖ω‖₁=8.696119e+01
  λ=2.488e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.432662e-01 | ‖ω‖₁=7.423587e+01
  λ=2.488e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.523449e-01 | ‖ω‖₁=5.757954e+01
  λ=2.488e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.783365e-01 | ‖ω‖₁=4.040062e+01
  λ=2.488e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.048804e-01 | ‖ω‖₁=2.234376e+01
  λ=2.488e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.428607e-01 | ‖ω‖₁=8.910133e+00
  λ=2.488e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.568200e-01 | ‖ω‖₁=4.105115e+00
  λ=2.488e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.333024e-01 | ‖ω‖₁=3.719392e+00
  λ=2.488e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.253476e-01 | ‖ω‖₁=3.473300e+00
  λ=2.488e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.186637e-01 | ‖ω‖₁=3.279615e+00
  → at λ=2.488e-03:  r(λ)=100,  rel_err=6.469288e-02

-- Path iteration 7, λ = 2.986e-03   (r(λ) prev = 100)
  λ=2.986e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.937855e-01 | ‖ω‖₁=9.853175e+01
  λ=2.986e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=4.130089e-01 | ‖ω‖₁=8.080094e+01
  λ=2.986e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=4.187745e-01 | ‖ω‖₁=6.274007e+01
  λ=2.986e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.947646e-01 | ‖ω‖₁=4.171646e+01
  λ=2.986e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=4.155658e-01 | ‖ω‖₁=2.055024e+01
  λ=2.986e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=2.612625e-01 | ‖ω‖₁=6.375132e+00
  λ=2.986e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.053509e-01 | ‖ω‖₁=4.233272e+00
  λ=2.986e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.784259e-01 | ‖ω‖₁=3.896904e+00
  λ=2.986e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.594037e-01 | ‖ω‖₁=3.655397e+00
  λ=2.986e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.519636e-01 | ‖ω‖₁=3.452825e+00
  λ=2.986e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.454210e-01 | ‖ω‖₁=3.275293e+00
  → at λ=2.986e-03:  r(λ)=100,  rel_err=7.165400e-02

-- Path iteration 8, λ = 3.583e-03   (r(λ) prev = 100)
  λ=3.583e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.909197e+00 | ‖ω‖₁=9.827829e+01
  λ=3.583e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.959044e+00 | ‖ω‖₁=7.287882e+01
  λ=3.583e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=3.861861e+00 | ‖ω‖₁=4.696383e+01
  λ=3.583e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.690981e+00 | ‖ω‖₁=2.016483e+01
  λ=3.583e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.894465e+00 | ‖ω‖₁=4.909013e+00
  λ=3.583e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.418275e+00 | ‖ω‖₁=4.121877e+00
  λ=3.583e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.139002e+00 | ‖ω‖₁=3.795749e+00
  λ=3.583e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.028742e+00 | ‖ω‖₁=3.543018e+00
  λ=3.583e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=9.391234e-01 | ‖ω‖₁=3.329690e+00
  λ=3.583e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=9.001505e-01 | ‖ω‖₁=3.138663e+00
  λ=3.583e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=8.641991e-01 | ‖ω‖₁=2.964605e+00
  → at λ=3.583e-03:  r(λ)=100,  rel_err=1.748091e-01

-- Path iteration 9, λ = 4.300e-03   (r(λ) prev = 100)
  λ=4.300e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.061112e-01 | ‖ω‖₁=9.798223e+01
  λ=4.300e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.300551e+00 | ‖ω‖₁=7.005666e+01
  λ=4.300e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=9.243246e-01 | ‖ω‖₁=4.086775e+01
  λ=4.300e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=5.567191e-01 | ‖ω‖₁=1.083584e+01
  λ=4.300e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=4.115964e-01 | ‖ω‖₁=4.379383e+00
  λ=4.300e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=3.247660e-01 | ‖ω‖₁=3.908751e+00
  λ=4.300e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.681957e-01 | ‖ω‖₁=3.584646e+00
  λ=4.300e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=2.446762e-01 | ‖ω‖₁=3.320931e+00
  λ=4.300e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=2.251083e-01 | ‖ω‖₁=3.096252e+00
  λ=4.300e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=2.170955e-01 | ‖ω‖₁=2.894191e+00
  λ=4.300e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=2.095154e-01 | ‖ω‖₁=2.710901e+00
  → at λ=4.300e-03:  r(λ)=100,  rel_err=8.603930e-02

-- Path iteration 10, λ = 5.160e-03   (r(λ) prev = 100)
  λ=5.160e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=5.660360e-02 | ‖ω‖₁=9.764009e+01
  λ=5.160e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=6.060045e-01 | ‖ω‖₁=6.696303e+01
  λ=5.160e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=8.221006e-01 | ‖ω‖₁=3.098489e+01
  λ=5.160e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=4.615756e-01 | ‖ω‖₁=4.435945e+00
  λ=5.160e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.580148e-01 | ‖ω‖₁=3.624193e+00
  λ=5.160e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=2.093062e-01 | ‖ω‖₁=3.227443e+00
  λ=5.160e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.770349e-01 | ‖ω‖₁=2.929855e+00
  λ=5.160e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.634521e-01 | ‖ω‖₁=2.679296e+00
  λ=5.160e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.527470e-01 | ‖ω‖₁=2.460574e+00
  λ=5.160e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.482798e-01 | ‖ω‖₁=2.262538e+00
  λ=5.160e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.441490e-01 | ‖ω‖₁=2.082185e+00
  → at λ=5.160e-03:  r(λ)=100,  rel_err=7.136054e-02

-- Path iteration 11, λ = 6.192e-03   (r(λ) prev = 100)
  λ=6.192e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.032953e-01 | ‖ω‖₁=9.718945e+01
  λ=6.192e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=5.017425e+00 | ‖ω‖₁=5.655414e+01
  λ=6.192e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.009056e+01 | ‖ω‖₁=7.735101e+00
  λ=6.192e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=8.622190e+00 | ‖ω‖₁=3.979552e+00
  λ=6.192e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=7.085975e+00 | ‖ω‖₁=3.440211e+00
  λ=6.192e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=6.497159e+00 | ‖ω‖₁=3.061090e+00
  λ=6.192e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=5.971072e+00 | ‖ω‖₁=2.751718e+00
  λ=6.192e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=5.794498e+00 | ‖ω‖₁=2.482661e+00
  λ=6.192e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=5.615409e+00 | ‖ω‖₁=2.241034e+00
  λ=6.192e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=5.699991e+00 | ‖ω‖₁=2.019533e+00
  λ=6.192e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=5.732925e+00 | ‖ω‖₁=1.815959e+00
  → at λ=6.192e-03:  r(λ)=100,  rel_err=4.509171e-01

-- Path iteration 12, λ = 7.430e-03   (r(λ) prev = 100)
  λ=7.430e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.046406e-01 | ‖ω‖₁=9.659968e+01
  λ=7.430e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.413920e+00 | ‖ω‖₁=4.883604e+01
  λ=7.430e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.070247e+00 | ‖ω‖₁=4.626367e+00
  λ=7.430e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=4.324235e-01 | ‖ω‖₁=3.635729e+00
  λ=7.430e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.835352e-01 | ‖ω‖₁=3.152477e+00
  λ=7.430e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=2.369815e-01 | ‖ω‖₁=2.781084e+00
  λ=7.430e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.045241e-01 | ‖ω‖₁=2.473710e+00
  λ=7.430e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.917975e-01 | ‖ω‖₁=2.205767e+00
  λ=7.430e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.807562e-01 | ‖ω‖₁=1.966895e+00
  λ=7.430e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.779967e-01 | ‖ω‖₁=1.748273e+00
  λ=7.430e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.746587e-01 | ‖ω‖₁=1.548782e+00
  → at λ=7.430e-03:  r(λ)=100,  rel_err=7.861171e-02

-- Path iteration 13, λ = 8.916e-03   (r(λ) prev = 100)
  λ=8.916e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.558444e-02 | ‖ω‖₁=9.609954e+01
  λ=8.916e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.464270e+00 | ‖ω‖₁=3.815165e+01
  λ=8.916e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=6.890439e-01 | ‖ω‖₁=3.993042e+00
  λ=8.916e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=3.702345e-01 | ‖ω‖₁=3.255991e+00
  λ=8.916e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.627664e-01 | ‖ω‖₁=2.787888e+00
  λ=8.916e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=2.267265e-01 | ‖ω‖₁=2.420403e+00
  λ=8.916e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.002541e-01 | ‖ω‖₁=2.108689e+00
  λ=8.916e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.893071e-01 | ‖ω‖₁=1.832536e+00
  λ=8.916e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.801327e-01 | ‖ω‖₁=1.586730e+00
  λ=8.916e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.794529e-01 | ‖ω‖₁=1.361283e+00
  λ=8.916e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.775024e-01 | ‖ω‖₁=1.157139e+00
  → at λ=8.916e-03:  r(λ)=100,  rel_err=7.924119e-02

-- Path iteration 14, λ = 1.070e-02   (r(λ) prev = 100)
  λ=1.070e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=7.664373e-02 | ‖ω‖₁=9.533662e+01
  λ=1.070e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.594684e+00 | ‖ω‖₁=2.426482e+01
  λ=1.070e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=7.572817e-01 | ‖ω‖₁=3.589474e+00
  λ=1.070e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=4.686757e-01 | ‖ω‖₁=2.923924e+00
  λ=1.070e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=3.523887e-01 | ‖ω‖₁=2.452451e+00
  λ=1.070e-02 | Epoch  50 | lr=2.5000e-04 | Recon MSE=3.129279e-01 | ‖ω‖₁=2.069923e+00
  λ=1.070e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.812407e-01 | ‖ω‖₁=1.745975e+00
  λ=1.070e-02 | Epoch  70 | lr=1.2500e-04 | Recon MSE=2.698187e-01 | ‖ω‖₁=1.458002e+00
  λ=1.070e-02 | Epoch  80 | lr=6.2500e-05 | Recon MSE=2.591875e-01 | ‖ω‖₁=1.203753e+00
  λ=1.070e-02 | Epoch  90 | lr=6.2500e-05 | Recon MSE=2.634092e-01 | ‖ω‖₁=9.689916e-01
  λ=1.070e-02 | Epoch 100 | lr=3.1250e-05 | Recon MSE=2.661180e-01 | ‖ω‖₁=7.579521e-01
  → at λ=1.070e-02:  r(λ)=100,  rel_err=9.711705e-02

-- Path iteration 15, λ = 1.284e-02   (r(λ) prev = 100)
  λ=1.284e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.186428e-01 | ‖ω‖₁=9.433651e+01
  λ=1.284e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=3.076757e+00 | ‖ω‖₁=8.499300e+00
  λ=1.284e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=8.309788e-01 | ‖ω‖₁=3.441307e+00
  λ=1.284e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=5.228679e-01 | ‖ω‖₁=2.779523e+00
  λ=1.284e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=3.874152e-01 | ‖ω‖₁=2.284100e+00
  λ=1.284e-02 | Epoch  50 | lr=2.5000e-04 | Recon MSE=3.402772e-01 | ‖ω‖₁=1.874915e+00
  λ=1.284e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=3.054923e-01 | ‖ω‖₁=1.525456e+00
  λ=1.284e-02 | Epoch  70 | lr=1.2500e-04 | Recon MSE=2.957208e-01 | ‖ω‖₁=1.214855e+00
  λ=1.284e-02 | Epoch  80 | lr=6.2500e-05 | Recon MSE=2.864189e-01 | ‖ω‖₁=9.420358e-01
  λ=1.284e-02 | Epoch  90 | lr=6.2500e-05 | Recon MSE=2.986201e-01 | ‖ω‖₁=6.885564e-01
  λ=1.284e-02 | Epoch 100 | lr=3.1250e-05 | Recon MSE=3.067453e-01 | ‖ω‖₁=4.641054e-01
  → at λ=1.284e-02:  r(λ)=93,  rel_err=1.042883e-01

-- Path iteration 16, λ = 1.541e-02   (r(λ) prev = 93)
  λ=1.541e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.040183e-01 | ‖ω‖₁=9.312617e+01
  λ=1.541e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=4.887307e+00 | ‖ω‖₁=4.522095e+00
  λ=1.541e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.011555e+00 | ‖ω‖₁=3.217860e+00
  λ=1.541e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=6.654391e-01 | ‖ω‖₁=2.536302e+00
  λ=1.541e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=4.861837e-01 | ‖ω‖₁=2.015898e+00
  λ=1.541e-02 | Epoch  50 | lr=2.5000e-04 | Recon MSE=4.263273e-01 | ‖ω‖₁=1.584523e+00
