2025-06-17 14:04:31,797 - sparsemodesnet.advecting_pulse - INFO - Starting advecting_pulse experiment
2025-06-17 14:04:31,797 - sparsemodesnet.advecting_pulse - INFO - Log file: /Users/tkoike3/Dev/Research/sparsemodesnet/experiments/logs/advecting_pulse_20250617_140431.log
2025-06-17 14:04:31,798 - sparsemodesnet.advecting_pulse - INFO - Experiment: Advecting Pulse
2025-06-17 14:04:31,798 - sparsemodesnet.advecting_pulse - INFO - Data shape: (1024, 1000)
2025-06-17 14:04:31,798 - sparsemodesnet.advecting_pulse - INFO - POD dimension: 100
2025-06-17 14:04:31,799 - sparsemodesnet.advecting_pulse - INFO - Hidden units: [100, 2000, 100]
2025-06-17 14:04:31,799 - sparsemodesnet.advecting_pulse - INFO - Regularization method: dense2sparse
2025-06-17 14:04:31,799 - sparsemodesnet.advecting_pulse - INFO - Device: mps
2025-06-17 14:04:31,800 - sparsemodesnet.advecting_pulse - INFO - Training parameters: M=2.0, lr=0.001, batch_size=128
2025-06-17 14:04:31,800 - sparsemodesnet.advecting_pulse - INFO - Optimizer: Adam, knee_method: dfdt
2025-06-17 14:04:31,800 - sparsemodesnet.advecting_pulse - INFO - NN type: PiNetCCP with polynomial order of 2, and 2 number of polynomial blocks
2025-06-17 14:04:31,800 - sparsemodesnet.advecting_pulse - INFO - ==================================================

=== SparseModesNet (λ-path=dense2sparse) on Advecting Pulse: d=1024, n=1000, s=100 ===

=== Dense-To-Sparse (default) λ-Path ===

-- Path iteration 1, λ = 1.000e-03   (r(λ) prev = 100)
  λ=1.000e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=5.030566e-01 | ‖ω‖₁=9.933431e+01
  λ=2.488e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=6.800985e-02 | ‖ω‖₁=7.086254e+01
  λ=2.488e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=6.732914e-02 | ‖ω‖₁=5.403256e+01
  λ=2.488e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.242341e-01 | ‖ω‖₁=3.705202e+01
  λ=2.488e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=9.166615e-02 | ‖ω‖₁=1.934202e+01
  λ=2.488e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.128991e-01 | ‖ω‖₁=7.894831e+00
  λ=2.488e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.212941e-01 | ‖ω‖₁=4.765487e+00
  λ=2.488e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.066888e-01 | ‖ω‖₁=4.442180e+00
  λ=2.488e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.014621e-01 | ‖ω‖₁=4.209117e+00
  λ=2.488e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=9.686331e-02 | ‖ω‖₁=4.021546e+00
  → at λ=2.488e-03:  r(λ)=100,  rel_err=5.845055e-02

-- Path iteration 7, λ = 2.986e-03   (r(λ) prev = 100)
  λ=2.986e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=4.467940e-01 | ‖ω‖₁=9.843581e+01
  λ=2.986e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.166745e-01 | ‖ω‖₁=8.162412e+01
  λ=2.986e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=9.640291e-02 | ‖ω‖₁=6.411572e+01
  λ=2.986e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.395174e-01 | ‖ω‖₁=4.311962e+01
  λ=2.986e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.094857e-01 | ‖ω‖₁=2.207298e+01
  λ=2.986e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.321172e-01 | ‖ω‖₁=7.365114e+00
  λ=2.986e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.171642e-01 | ‖ω‖₁=4.531030e+00
  λ=2.986e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.045508e-01 | ‖ω‖₁=4.189724e+00
  λ=2.986e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=9.439224e-02 | ‖ω‖₁=3.949141e+00
  λ=2.986e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=9.036920e-02 | ‖ω‖₁=3.749009e+00
  λ=2.986e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=8.668009e-02 | ‖ω‖₁=3.576718e+00
  → at λ=2.986e-03:  r(λ)=100,  rel_err=5.529248e-02

-- Path iteration 8, λ = 3.583e-03   (r(λ) prev = 100)
  λ=3.583e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.221075e-01 | ‖ω‖₁=9.816789e+01
  λ=3.583e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=4.189968e-01 | ‖ω‖₁=7.680503e+01
  λ=3.583e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.741326e-01 | ‖ω‖₁=5.457412e+01
  λ=3.583e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.479594e-01 | ‖ω‖₁=2.897110e+01
  λ=3.583e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.643240e-01 | ‖ω‖₁=8.463547e+00
  λ=3.583e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.462695e-01 | ‖ω‖₁=4.616966e+00
  λ=3.583e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.159637e-01 | ‖ω‖₁=4.226266e+00
  λ=3.583e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.051455e-01 | ‖ω‖₁=3.943956e+00
  λ=3.583e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=9.650807e-02 | ‖ω‖₁=3.718916e+00
  λ=3.583e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=9.325929e-02 | ‖ω‖₁=3.521413e+00
  λ=3.583e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=9.009644e-02 | ‖ω‖₁=3.348674e+00
  → at λ=3.583e-03:  r(λ)=100,  rel_err=5.640851e-02

-- Path iteration 9, λ = 4.300e-03   (r(λ) prev = 100)
  λ=4.300e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=5.386444e-01 | ‖ω‖₁=9.786978e+01
  λ=4.300e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=4.262102e-01 | ‖ω‖₁=7.180989e+01
  λ=4.300e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.931620e-01 | ‖ω‖₁=4.365778e+01
  λ=4.300e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.095672e-01 | ‖ω‖₁=1.344417e+01
  λ=4.300e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.589963e-01 | ‖ω‖₁=4.659798e+00
  λ=4.300e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.271908e-01 | ‖ω‖₁=4.178840e+00
  λ=4.300e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.086217e-01 | ‖ω‖₁=3.868698e+00
  λ=4.300e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.009630e-01 | ‖ω‖₁=3.611554e+00
  λ=4.300e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=9.460725e-02 | ‖ω‖₁=3.396432e+00
  λ=4.300e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=9.248538e-02 | ‖ω‖₁=3.199562e+00
  λ=4.300e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=9.020785e-02 | ‖ω‖₁=3.022903e+00
  → at λ=4.300e-03:  r(λ)=100,  rel_err=5.645963e-02

-- Path iteration 10, λ = 5.160e-03   (r(λ) prev = 100)
  λ=5.160e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=4.799400e-01 | ‖ω‖₁=9.749283e+01
  λ=5.160e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=3.937647e-01 | ‖ω‖₁=6.550784e+01
  λ=5.160e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=5.119536e-01 | ‖ω‖₁=2.998502e+01
  λ=5.160e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=3.021030e-01 | ‖ω‖₁=4.836385e+00
  λ=5.160e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.824638e-01 | ‖ω‖₁=4.143045e+00
  λ=5.160e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.543902e-01 | ‖ω‖₁=3.757124e+00
  λ=5.160e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.331101e-01 | ‖ω‖₁=3.464854e+00
  λ=5.160e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.250231e-01 | ‖ω‖₁=3.214604e+00
  λ=5.160e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.179707e-01 | ‖ω‖₁=2.997653e+00
  λ=5.160e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.161963e-01 | ‖ω‖₁=2.798419e+00
  λ=5.160e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.138442e-01 | ‖ω‖₁=2.617649e+00
  → at λ=5.160e-03:  r(λ)=100,  rel_err=6.344031e-02

-- Path iteration 11, λ = 6.192e-03   (r(λ) prev = 100)
  λ=6.192e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.054345e+00 | ‖ω‖₁=9.709736e+01
  λ=6.192e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.680830e+00 | ‖ω‖₁=5.645340e+01
  λ=6.192e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=6.833156e-01 | ‖ω‖₁=1.323776e+01
  λ=6.192e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=4.751527e-01 | ‖ω‖₁=4.285425e+00
  λ=6.192e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=3.074256e-01 | ‖ω‖₁=3.793227e+00
  λ=6.192e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=2.564666e-01 | ‖ω‖₁=3.439278e+00
  λ=6.192e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.205769e-01 | ‖ω‖₁=3.151142e+00
  λ=6.192e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=2.071864e-01 | ‖ω‖₁=2.896438e+00
  λ=6.192e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.950822e-01 | ‖ω‖₁=2.672414e+00
  λ=6.192e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.931173e-01 | ‖ω‖₁=2.464979e+00
  λ=6.192e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.894207e-01 | ‖ω‖₁=2.274610e+00
  → at λ=6.192e-03:  r(λ)=100,  rel_err=8.183759e-02

-- Path iteration 12, λ = 7.430e-03   (r(λ) prev = 100)
  λ=7.430e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=5.528907e-01 | ‖ω‖₁=9.651820e+01
  λ=7.430e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=7.164158e-01 | ‖ω‖₁=4.846227e+01
  λ=7.430e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=4.915399e-01 | ‖ω‖₁=5.077987e+00
  λ=7.430e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.411691e-01 | ‖ω‖₁=4.093747e+00
  λ=7.430e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.674808e-01 | ‖ω‖₁=3.629928e+00
  λ=7.430e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.434053e-01 | ‖ω‖₁=3.269100e+00
  λ=7.430e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.260914e-01 | ‖ω‖₁=2.972896e+00
  λ=7.430e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.190836e-01 | ‖ω‖₁=2.708580e+00
  λ=7.430e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.128700e-01 | ‖ω‖₁=2.476583e+00
  λ=7.430e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.123238e-01 | ‖ω‖₁=2.259954e+00
  λ=7.430e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.104280e-01 | ‖ω‖₁=2.063828e+00
  → at λ=7.430e-03:  r(λ)=100,  rel_err=6.248585e-02

-- Path iteration 13, λ = 8.916e-03   (r(λ) prev = 100)
  λ=8.916e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.316679e-01 | ‖ω‖₁=9.581224e+01
  λ=8.916e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.081887e+00 | ‖ω‖₁=3.690798e+01
  λ=8.916e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=5.184067e-01 | ‖ω‖₁=4.447089e+00
  λ=8.916e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=3.050039e-01 | ‖ω‖₁=3.743646e+00
  λ=8.916e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.213407e-01 | ‖ω‖₁=3.299547e+00
  λ=8.916e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.921566e-01 | ‖ω‖₁=2.941445e+00
  λ=8.916e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.694257e-01 | ‖ω‖₁=2.643500e+00
  λ=8.916e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.605747e-01 | ‖ω‖₁=2.373969e+00
  λ=8.916e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.522338e-01 | ‖ω‖₁=2.135083e+00
  λ=8.916e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.521320e-01 | ‖ω‖₁=1.908827e+00
  λ=8.916e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.501856e-01 | ‖ω‖₁=1.703972e+00
  → at λ=8.916e-03:  r(λ)=100,  rel_err=7.288196e-02

-- Path iteration 14, λ = 1.070e-02   (r(λ) prev = 100)
  λ=1.070e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=5.026346e-01 | ‖ω‖₁=9.508434e+01
  λ=1.070e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.213736e+00 | ‖ω‖₁=2.385504e+01
  λ=1.070e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=4.866225e-01 | ‖ω‖₁=4.091506e+00
  λ=1.070e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.998829e-01 | ‖ω‖₁=3.436798e+00
  λ=1.070e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.121899e-01 | ‖ω‖₁=2.981193e+00
  λ=1.070e-02 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.851718e-01 | ‖ω‖₁=2.603741e+00
  λ=1.070e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.651923e-01 | ‖ω‖₁=2.284904e+00
  λ=1.070e-02 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.589533e-01 | ‖ω‖₁=1.998864e+00
  λ=1.070e-02 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.525314e-01 | ‖ω‖₁=1.745679e+00
  λ=1.070e-02 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.547237e-01 | ‖ω‖₁=1.507739e+00
  λ=1.070e-02 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.544350e-01 | ‖ω‖₁=1.290914e+00
  → at λ=1.070e-02:  r(λ)=100,  rel_err=7.391432e-02

-- Path iteration 15, λ = 1.284e-02   (r(λ) prev = 100)
  λ=1.284e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=8.118521e-01 | ‖ω‖₁=9.410690e+01
  λ=1.284e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=3.260318e+00 | ‖ω‖₁=8.044759e+00
  λ=1.284e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=8.670924e-01 | ‖ω‖₁=3.751965e+00
  λ=1.284e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=5.747428e-01 | ‖ω‖₁=3.106253e+00
  λ=1.284e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=4.019225e-01 | ‖ω‖₁=2.630190e+00
  λ=1.284e-02 | Epoch  50 | lr=2.5000e-04 | Recon MSE=3.438412e-01 | ‖ω‖₁=2.232133e+00
  λ=1.284e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=3.017329e-01 | ‖ω‖₁=1.895461e+00
  λ=1.284e-02 | Epoch  70 | lr=1.2500e-04 | Recon MSE=2.897515e-01 | ‖ω‖₁=1.591229e+00
  λ=1.284e-02 | Epoch  80 | lr=6.2500e-05 | Recon MSE=2.782661e-01 | ‖ω‖₁=1.323125e+00
  λ=1.284e-02 | Epoch  90 | lr=6.2500e-05 | Recon MSE=2.865047e-01 | ‖ω‖₁=1.068715e+00
  λ=1.284e-02 | Epoch 100 | lr=3.1250e-05 | Recon MSE=2.895498e-01 | ‖ω‖₁=8.358365e-01
  → at λ=1.284e-02:  r(λ)=98,  rel_err=1.012215e-01

-- Path iteration 16, λ = 1.541e-02   (r(λ) prev = 98)
  λ=1.541e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.848098e-01 | ‖ω‖₁=9.301752e+01
  λ=1.541e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=4.250610e+00 | ‖ω‖₁=4.615371e+00
  λ=1.541e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=8.433182e-01 | ‖ω‖₁=3.432561e+00
  λ=1.541e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=5.605173e-01 | ‖ω‖₁=2.783353e+00
  λ=1.541e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=3.995506e-01 | ‖ω‖₁=2.293768e+00
  λ=1.541e-02 | Epoch  50 | lr=2.5000e-04 | Recon MSE=3.487512e-01 | ‖ω‖₁=1.881017e+00
