2025-06-17 12:42:45,033 - sparsemodesnet.heat_equation - INFO - Starting heat_equation experiment
2025-06-17 12:42:45,033 - sparsemodesnet.heat_equation - INFO - Log file: logs/heat_equation_20250617_124245.log
2025-06-17 12:42:45,034 - sparsemodesnet.heat_equation - INFO - Experiment: Heat Equation
2025-06-17 12:42:45,034 - sparsemodesnet.heat_equation - INFO - Data shape: (128, 1000)
2025-06-17 12:42:45,035 - sparsemodesnet.heat_equation - INFO - POD dimension: 128
2025-06-17 12:42:45,035 - sparsemodesnet.heat_equation - INFO - Hidden units: [128, 1200, 2400]
2025-06-17 12:42:45,035 - sparsemodesnet.heat_equation - INFO - Regularization method: dense2sparse
2025-06-17 12:42:45,035 - sparsemodesnet.heat_equation - INFO - Device: mps
2025-06-17 12:42:45,036 - sparsemodesnet.heat_equation - INFO - Training parameters: M=1.0, lr=0.001, batch_size=64
2025-06-17 12:42:45,036 - sparsemodesnet.heat_equation - INFO - Optimizer: Adam, knee_method: zmethod
2025-06-17 12:42:45,036 - sparsemodesnet.heat_equation - INFO - NN type: PiNetNCP with polynomial order of 2, and 1 number of polynomial blocks
2025-06-17 12:42:45,037 - sparsemodesnet.heat_equation - INFO - ==================================================

=== SparseModesNet (λ-path=dense2sparse) on Heat Equation: d=128, n=1000, s=128 ===

=== Dense-To-Sparse (default) λ-Path ===

-- Path iteration 1, λ = 1.000e-03   (r(λ) prev = 128)
  λ=1.000e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.604179e-04 | ‖ω‖₁=1.269362e+02
  λ=1.100e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=4.531839e-07 | ‖ω‖₁=1.791111e+01
  λ=1.100e-03 | Epoch  60 | lr=2.5000e-04 | Recon MSE=1.539400e-07 | ‖ω‖₁=1.088337e+01
  λ=1.100e-03 | Epoch  70 | lr=2.5000e-04 | Recon MSE=1.284185e-07 | ‖ω‖₁=9.720270e+00
  λ=1.100e-03 | Epoch  80 | lr=1.2500e-04 | Recon MSE=2.120448e-07 | ‖ω‖₁=8.774429e+00
  λ=1.100e-03 | Epoch  90 | lr=1.2500e-04 | Recon MSE=2.457893e-07 | ‖ω‖₁=8.082784e+00
  λ=1.100e-03 | Epoch 100 | lr=6.2500e-05 | Recon MSE=2.369976e-07 | ‖ω‖₁=7.569728e+00
  λ=1.100e-03 | Epoch 110 | lr=6.2500e-05 | Recon MSE=2.431747e-07 | ‖ω‖₁=7.118791e+00
  λ=1.100e-03 | Epoch 120 | lr=3.1250e-05 | Recon MSE=2.528833e-07 | ‖ω‖₁=6.711426e+00
  → at λ=1.100e-03:  r(λ)=128,  rel_err=1.389677e-03

-- Path iteration 3, λ = 1.210e-03   (r(λ) prev = 128)
  λ=1.210e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.542665e-04 | ‖ω‖₁=1.267230e+02
  λ=1.210e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.373801e-07 | ‖ω‖₁=1.048194e+02
  λ=1.210e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=1.880986e-06 | ‖ω‖₁=8.042625e+01
  λ=1.210e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.534248e-07 | ‖ω‖₁=5.595213e+01
  λ=1.210e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=1.292108e-06 | ‖ω‖₁=3.144986e+01
  λ=1.210e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.193157e-06 | ‖ω‖₁=1.181990e+01
  λ=1.210e-03 | Epoch  60 | lr=2.5000e-04 | Recon MSE=1.457724e-06 | ‖ω‖₁=1.021786e+01
  λ=1.210e-03 | Epoch  70 | lr=2.5000e-04 | Recon MSE=1.971926e-07 | ‖ω‖₁=9.139935e+00
  λ=1.210e-03 | Epoch  80 | lr=1.2500e-04 | Recon MSE=2.479304e-07 | ‖ω‖₁=8.194154e+00
  λ=1.210e-03 | Epoch  90 | lr=1.2500e-04 | Recon MSE=2.425759e-07 | ‖ω‖₁=7.561156e+00
  λ=1.210e-03 | Epoch 100 | lr=6.2500e-05 | Recon MSE=2.507636e-07 | ‖ω‖₁=7.052441e+00
  λ=1.210e-03 | Epoch 110 | lr=6.2500e-05 | Recon MSE=2.412731e-07 | ‖ω‖₁=6.599122e+00
  λ=1.210e-03 | Epoch 120 | lr=3.1250e-05 | Recon MSE=2.423433e-07 | ‖ω‖₁=6.184798e+00
  → at λ=1.210e-03:  r(λ)=128,  rel_err=1.358161e-03

-- Path iteration 4, λ = 1.331e-03   (r(λ) prev = 128)
  λ=1.331e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.437294e-04 | ‖ω‖₁=1.265932e+02
  λ=1.331e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=3.046582e-07 | ‖ω‖₁=1.024321e+02
  λ=1.331e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=1.294847e-06 | ‖ω‖₁=7.557950e+01
  λ=1.331e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=3.204512e-07 | ‖ω‖₁=4.864687e+01
  λ=1.331e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=7.901643e-07 | ‖ω‖₁=2.167174e+01
  λ=1.331e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=5.636915e-07 | ‖ω‖₁=1.083542e+01
  λ=1.331e-03 | Epoch  60 | lr=2.5000e-04 | Recon MSE=1.611342e-07 | ‖ω‖₁=9.497929e+00
  λ=1.331e-03 | Epoch  70 | lr=2.5000e-04 | Recon MSE=2.081922e-07 | ‖ω‖₁=8.428366e+00
  λ=1.331e-03 | Epoch  80 | lr=1.2500e-04 | Recon MSE=2.282883e-07 | ‖ω‖₁=7.688833e+00
  λ=1.331e-03 | Epoch  90 | lr=1.2500e-04 | Recon MSE=2.277877e-07 | ‖ω‖₁=7.123468e+00
  λ=1.331e-03 | Epoch 100 | lr=6.2500e-05 | Recon MSE=2.263907e-07 | ‖ω‖₁=6.619200e+00
  λ=1.331e-03 | Epoch 110 | lr=6.2500e-05 | Recon MSE=2.326033e-07 | ‖ω‖₁=6.160758e+00
  λ=1.331e-03 | Epoch 120 | lr=3.1250e-05 | Recon MSE=2.313683e-07 | ‖ω‖₁=5.743404e+00
  → at λ=1.331e-03:  r(λ)=128,  rel_err=1.352173e-03

-- Path iteration 5, λ = 1.464e-03   (r(λ) prev = 128)
  λ=1.464e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.584684e-04 | ‖ω‖₁=1.264513e+02
  λ=1.464e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=5.605629e-07 | ‖ω‖₁=9.986638e+01
  λ=1.464e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=1.460590e-05 | ‖ω‖₁=7.027670e+01
  λ=1.464e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=7.086476e-07 | ‖ω‖₁=4.061878e+01
  λ=1.464e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=8.081390e-07 | ‖ω‖₁=1.218932e+01
  λ=1.464e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.464281e-07 | ‖ω‖₁=9.956137e+00
  λ=1.464e-03 | Epoch  60 | lr=2.5000e-04 | Recon MSE=1.763039e-07 | ‖ω‖₁=8.738778e+00
  λ=1.464e-03 | Epoch  70 | lr=2.5000e-04 | Recon MSE=2.864706e-07 | ‖ω‖₁=7.880992e+00
  λ=1.464e-03 | Epoch  80 | lr=1.2500e-04 | Recon MSE=2.256607e-07 | ‖ω‖₁=7.243975e+00
  λ=1.464e-03 | Epoch  90 | lr=1.2500e-04 | Recon MSE=2.559486e-07 | ‖ω‖₁=6.681610e+00
  λ=1.464e-03 | Epoch 100 | lr=6.2500e-05 | Recon MSE=2.278307e-07 | ‖ω‖₁=6.176474e+00
  λ=1.464e-03 | Epoch 110 | lr=6.2500e-05 | Recon MSE=2.335449e-07 | ‖ω‖₁=5.714530e+00
  λ=1.464e-03 | Epoch 120 | lr=3.1250e-05 | Recon MSE=2.415873e-07 | ‖ω‖₁=5.286075e+00
  → at λ=1.464e-03:  r(λ)=128,  rel_err=1.338929e-03

-- Path iteration 6, λ = 1.611e-03   (r(λ) prev = 128)
  λ=1.611e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.488633e-04 | ‖ω‖₁=1.262892e+02
  λ=1.611e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=6.514218e-07 | ‖ω‖₁=9.701675e+01
  λ=1.611e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=3.340874e-06 | ‖ω‖₁=6.445577e+01
  λ=1.611e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.007076e-06 | ‖ω‖₁=3.181710e+01
  λ=1.611e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=2.519402e-07 | ‖ω‖₁=1.094236e+01
  λ=1.611e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.530724e-07 | ‖ω‖₁=9.274907e+00
  λ=1.611e-03 | Epoch  60 | lr=2.5000e-04 | Recon MSE=2.571125e-07 | ‖ω‖₁=8.176812e+00
  λ=1.611e-03 | Epoch  70 | lr=2.5000e-04 | Recon MSE=2.504187e-07 | ‖ω‖₁=7.427021e+00
  λ=1.611e-03 | Epoch  80 | lr=1.2500e-04 | Recon MSE=2.326079e-07 | ‖ω‖₁=6.797824e+00
  λ=1.611e-03 | Epoch  90 | lr=1.2500e-04 | Recon MSE=2.308961e-07 | ‖ω‖₁=6.242114e+00
  λ=1.611e-03 | Epoch 100 | lr=6.2500e-05 | Recon MSE=2.475870e-07 | ‖ω‖₁=5.735850e+00
  λ=1.611e-03 | Epoch 110 | lr=6.2500e-05 | Recon MSE=2.353273e-07 | ‖ω‖₁=5.268157e+00
  λ=1.611e-03 | Epoch 120 | lr=3.1250e-05 | Recon MSE=2.400862e-07 | ‖ω‖₁=4.833533e+00
  → at λ=1.611e-03:  r(λ)=128,  rel_err=1.342838e-03

-- Path iteration 7, λ = 1.772e-03   (r(λ) prev = 128)
  λ=1.772e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.478091e-04 | ‖ω‖₁=1.261351e+02
  λ=1.772e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.061589e-06 | ‖ω‖₁=9.390465e+01
  λ=1.772e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=8.493314e-07 | ‖ω‖₁=5.806799e+01
  λ=1.772e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.132448e-06 | ‖ω‖₁=2.215231e+01
  λ=1.772e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=1.923641e-06 | ‖ω‖₁=1.024712e+01
  λ=1.772e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=2.446225e-07 | ‖ω‖₁=8.689803e+00
  λ=1.772e-03 | Epoch  60 | lr=2.5000e-04 | Recon MSE=2.299061e-07 | ‖ω‖₁=7.680248e+00
  λ=1.772e-03 | Epoch  70 | lr=2.5000e-04 | Recon MSE=2.379034e-07 | ‖ω‖₁=6.960319e+00
  λ=1.772e-03 | Epoch  80 | lr=1.2500e-04 | Recon MSE=2.170328e-07 | ‖ω‖₁=6.332074e+00
  λ=1.772e-03 | Epoch  90 | lr=1.2500e-04 | Recon MSE=2.149953e-07 | ‖ω‖₁=5.768664e+00
  λ=1.772e-03 | Epoch 100 | lr=6.2500e-05 | Recon MSE=2.234597e-07 | ‖ω‖₁=5.255234e+00
  λ=1.772e-03 | Epoch 110 | lr=6.2500e-05 | Recon MSE=2.384540e-07 | ‖ω‖₁=4.778647e+00
  λ=1.772e-03 | Epoch 120 | lr=3.1250e-05 | Recon MSE=2.334186e-07 | ‖ω‖₁=4.333693e+00
  → at λ=1.772e-03:  r(λ)=128,  rel_err=1.342490e-03

-- Path iteration 8, λ = 1.949e-03   (r(λ) prev = 128)
  λ=1.949e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.474719e-04 | ‖ω‖₁=1.259483e+02
  λ=1.949e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.273306e-06 | ‖ω‖₁=9.050982e+01
  λ=1.949e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=1.875376e-05 | ‖ω‖₁=5.107282e+01
  λ=1.949e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.776886e-06 | ‖ω‖₁=1.239742e+01
  λ=1.949e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=1.687174e-07 | ‖ω‖₁=9.508291e+00
  λ=1.949e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=2.515141e-07 | ‖ω‖₁=8.141960e+00
  λ=1.949e-03 | Epoch  60 | lr=2.5000e-04 | Recon MSE=2.202541e-07 | ‖ω‖₁=7.234321e+00
  λ=1.949e-03 | Epoch  70 | lr=2.5000e-04 | Recon MSE=2.457069e-07 | ‖ω‖₁=6.506134e+00
  λ=1.949e-03 | Epoch  80 | lr=1.2500e-04 | Recon MSE=2.230344e-07 | ‖ω‖₁=5.869071e+00
  λ=1.949e-03 | Epoch  90 | lr=1.2500e-04 | Recon MSE=2.300064e-07 | ‖ω‖₁=5.294800e+00
  λ=1.949e-03 | Epoch 100 | lr=6.2500e-05 | Recon MSE=2.288114e-07 | ‖ω‖₁=4.766224e+00
  λ=1.949e-03 | Epoch 110 | lr=6.2500e-05 | Recon MSE=2.269260e-07 | ‖ω‖₁=4.273731e+00
  λ=1.949e-03 | Epoch 120 | lr=3.1250e-05 | Recon MSE=2.293121e-07 | ‖ω‖₁=3.813055e+00
  → at λ=1.949e-03:  r(λ)=128,  rel_err=1.366872e-03

-- Path iteration 9, λ = 2.144e-03   (r(λ) prev = 128)
  λ=2.144e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.483303e-04 | ‖ω‖₁=1.257291e+02
  λ=2.144e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.812992e-06 | ‖ω‖₁=8.663219e+01
  λ=2.144e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=2.021197e-06 | ‖ω‖₁=4.320444e+01
  λ=2.144e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=3.297812e-07 | ‖ω‖₁=1.083618e+01
  λ=2.144e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=2.645119e-07 | ‖ω‖₁=8.734288e+00
  λ=2.144e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=2.276358e-07 | ‖ω‖₁=7.574972e+00
  λ=2.144e-03 | Epoch  60 | lr=2.5000e-04 | Recon MSE=2.315395e-07 | ‖ω‖₁=6.719859e+00
  λ=2.144e-03 | Epoch  70 | lr=2.5000e-04 | Recon MSE=2.200601e-07 | ‖ω‖₁=6.000326e+00
  λ=2.144e-03 | Epoch  80 | lr=1.2500e-04 | Recon MSE=2.299668e-07 | ‖ω‖₁=5.359507e+00
  λ=2.144e-03 | Epoch  90 | lr=1.2500e-04 | Recon MSE=2.326838e-07 | ‖ω‖₁=4.774141e+00
  λ=2.144e-03 | Epoch 100 | lr=6.2500e-05 | Recon MSE=2.321861e-07 | ‖ω‖₁=4.234941e+00
  λ=2.144e-03 | Epoch 110 | lr=6.2500e-05 | Recon MSE=2.388766e-07 | ‖ω‖₁=3.735023e+00
  λ=2.144e-03 | Epoch 120 | lr=3.1250e-05 | Recon MSE=2.450805e-07 | ‖ω‖₁=3.265967e+00
  → at λ=2.144e-03:  r(λ)=128,  rel_err=1.383043e-03

-- Path iteration 10, λ = 2.358e-03   (r(λ) prev = 128)
  λ=2.358e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.515350e-04 | ‖ω‖₁=1.254975e+02
  λ=2.358e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.280753e-06 | ‖ω‖₁=8.246335e+01
  λ=2.358e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=5.853315e-06 | ‖ω‖₁=3.466833e+01
  λ=2.358e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.523936e-07 | ‖ω‖₁=9.995232e+00
  λ=2.358e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=2.456024e-07 | ‖ω‖₁=8.229000e+00
  λ=2.358e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=2.284245e-07 | ‖ω‖₁=7.159202e+00
  λ=2.358e-03 | Epoch  60 | lr=2.5000e-04 | Recon MSE=2.163446e-07 | ‖ω‖₁=6.302564e+00
  λ=2.358e-03 | Epoch  70 | lr=2.5000e-04 | Recon MSE=2.721417e-07 | ‖ω‖₁=5.571402e+00
  λ=2.358e-03 | Epoch  80 | lr=1.2500e-04 | Recon MSE=2.290950e-07 | ‖ω‖₁=4.919332e+00
  λ=2.358e-03 | Epoch  90 | lr=1.2500e-04 | Recon MSE=2.252274e-07 | ‖ω‖₁=4.323274e+00
  λ=2.358e-03 | Epoch 100 | lr=6.2500e-05 | Recon MSE=2.270865e-07 | ‖ω‖₁=3.772659e+00
  λ=2.358e-03 | Epoch 110 | lr=6.2500e-05 | Recon MSE=2.311592e-07 | ‖ω‖₁=3.255483e+00
  λ=2.358e-03 | Epoch 120 | lr=3.1250e-05 | Recon MSE=2.432397e-07 | ‖ω‖₁=2.768232e+00
  → at λ=2.358e-03:  r(λ)=128,  rel_err=1.442470e-03

-- Path iteration 11, λ = 2.594e-03   (r(λ) prev = 128)
  λ=2.594e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.447832e-04 | ‖ω‖₁=1.252442e+02
  λ=2.594e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=3.239854e-06 | ‖ω‖₁=7.777188e+01
  λ=2.594e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=6.388365e-06 | ‖ω‖₁=2.511264e+01
  λ=2.594e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.341998e-07 | ‖ω‖₁=9.180652e+00
  λ=2.594e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=2.714450e-07 | ‖ω‖₁=7.727536e+00
  λ=2.594e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=2.867414e-07 | ‖ω‖₁=6.699310e+00
  λ=2.594e-03 | Epoch  60 | lr=2.5000e-04 | Recon MSE=2.332830e-07 | ‖ω‖₁=5.846258e+00
  λ=2.594e-03 | Epoch  70 | lr=2.5000e-04 | Recon MSE=2.516277e-07 | ‖ω‖₁=5.103957e+00
  λ=2.594e-03 | Epoch  80 | lr=1.2500e-04 | Recon MSE=2.297087e-07 | ‖ω‖₁=4.435876e+00
  λ=2.594e-03 | Epoch  90 | lr=1.2500e-04 | Recon MSE=2.248513e-07 | ‖ω‖₁=3.821669e+00
  λ=2.594e-03 | Epoch 100 | lr=6.2500e-05 | Recon MSE=2.379210e-07 | ‖ω‖₁=3.252161e+00
  λ=2.594e-03 | Epoch 110 | lr=6.2500e-05 | Recon MSE=2.384298e-07 | ‖ω‖₁=2.716635e+00
  λ=2.594e-03 | Epoch 120 | lr=3.1250e-05 | Recon MSE=2.416340e-07 | ‖ω‖₁=2.212057e+00
  → at λ=2.594e-03:  r(λ)=128,  rel_err=1.363539e-03

-- Path iteration 12, λ = 2.853e-03   (r(λ) prev = 128)
  λ=2.853e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.459286e-04 | ‖ω‖₁=1.249735e+02
  λ=2.853e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=6.054995e-06 | ‖ω‖₁=7.279286e+01
  λ=2.853e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=6.851819e-06 | ‖ω‖₁=1.486599e+01
  λ=2.853e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=3.446221e-07 | ‖ω‖₁=8.678941e+00
  λ=2.853e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=2.736538e-07 | ‖ω‖₁=7.298241e+00
  λ=2.853e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=2.384094e-07 | ‖ω‖₁=6.259618e+00
  λ=2.853e-03 | Epoch  60 | lr=2.5000e-04 | Recon MSE=2.499777e-07 | ‖ω‖₁=5.386828e+00
  λ=2.853e-03 | Epoch  70 | lr=2.5000e-04 | Recon MSE=2.605409e-07 | ‖ω‖₁=4.624104e+00
  λ=2.853e-03 | Epoch  80 | lr=1.2500e-04 | Recon MSE=2.348780e-07 | ‖ω‖₁=3.933967e+00
  λ=2.853e-03 | Epoch  90 | lr=1.2500e-04 | Recon MSE=2.497269e-07 | ‖ω‖₁=3.298873e+00
  λ=2.853e-03 | Epoch 100 | lr=6.2500e-05 | Recon MSE=2.354598e-07 | ‖ω‖₁=2.709021e+00
  λ=2.853e-03 | Epoch 110 | lr=6.2500e-05 | Recon MSE=2.538194e-07 | ‖ω‖₁=2.155446e+00
  λ=2.853e-03 | Epoch 120 | lr=3.1250e-05 | Recon MSE=2.606502e-07 | ‖ω‖₁=1.632188e+00
  → at λ=2.853e-03:  r(λ)=128,  rel_err=1.396387e-03

-- Path iteration 13, λ = 3.138e-03   (r(λ) prev = 128)
  λ=3.138e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.548653e-04 | ‖ω‖₁=1.246703e+02
  λ=3.138e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=3.492802e-06 | ‖ω‖₁=6.728736e+01
  λ=3.138e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=8.565072e-06 | ‖ω‖₁=1.094204e+01
  λ=3.138e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.805293e-07 | ‖ω‖₁=8.164734e+00
  λ=3.138e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=2.692181e-07 | ‖ω‖₁=6.826557e+00
  λ=3.138e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=2.651666e-07 | ‖ω‖₁=5.792500e+00
  λ=3.138e-03 | Epoch  60 | lr=2.5000e-04 | Recon MSE=2.499343e-07 | ‖ω‖₁=4.914856e+00
  λ=3.138e-03 | Epoch  70 | lr=2.5000e-04 | Recon MSE=2.497615e-07 | ‖ω‖₁=4.139096e+00
  λ=3.138e-03 | Epoch  80 | lr=1.2500e-04 | Recon MSE=2.282508e-07 | ‖ω‖₁=3.432448e+00
  λ=3.138e-03 | Epoch  90 | lr=1.2500e-04 | Recon MSE=2.353738e-07 | ‖ω‖₁=2.782847e+00
  λ=3.138e-03 | Epoch 100 | lr=6.2500e-05 | Recon MSE=2.359709e-07 | ‖ω‖₁=2.176966e+00
  λ=3.138e-03 | Epoch 110 | lr=6.2500e-05 | Recon MSE=2.416410e-07 | ‖ω‖₁=1.606440e+00
  λ=3.138e-03 | Epoch 120 | lr=3.1250e-05 | Recon MSE=2.552774e-07 | ‖ω‖₁=1.065551e+00
  → at λ=3.138e-03:  r(λ)=127,  rel_err=1.394722e-03

-- Path iteration 14, λ = 3.452e-03   (r(λ) prev = 127)
  λ=3.452e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.406690e-04 | ‖ω‖₁=1.243312e+02
  λ=3.452e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.245146e-05 | ‖ω‖₁=6.114346e+01
  λ=3.452e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=3.347962e-06 | ‖ω‖₁=1.005661e+01
  λ=3.452e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=3.168116e-07 | ‖ω‖₁=7.793946e+00
  λ=3.452e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=2.978888e-07 | ‖ω‖₁=6.459468e+00
  λ=3.452e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=2.453788e-07 | ‖ω‖₁=5.398411e+00
