2025-06-17 13:13:04,759 - sparsemodesnet.advecting_pulse - INFO - Starting advecting_pulse experiment
2025-06-17 13:13:04,760 - sparsemodesnet.advecting_pulse - INFO - Log file: /Users/tkoike3/Dev/Research/sparsemodesnet/experiments/logs/advecting_pulse_20250617_131304.log
2025-06-17 13:13:04,760 - sparsemodesnet.advecting_pulse - INFO - Experiment: Advecting Pulse
2025-06-17 13:13:04,760 - sparsemodesnet.advecting_pulse - INFO - Data shape: (1024, 1000)
2025-06-17 13:13:04,761 - sparsemodesnet.advecting_pulse - INFO - POD dimension: 100
2025-06-17 13:13:04,761 - sparsemodesnet.advecting_pulse - INFO - Hidden units: [100, 2000, 100]
2025-06-17 13:13:04,762 - sparsemodesnet.advecting_pulse - INFO - Regularization method: dense2sparse
2025-06-17 13:13:04,762 - sparsemodesnet.advecting_pulse - INFO - Device: mps
2025-06-17 13:13:04,762 - sparsemodesnet.advecting_pulse - INFO - Training parameters: M=2.0, lr=0.001, batch_size=128
2025-06-17 13:13:04,763 - sparsemodesnet.advecting_pulse - INFO - Optimizer: Adam, knee_method: dfdt
2025-06-17 13:13:04,763 - sparsemodesnet.advecting_pulse - INFO - NN type: PiNetCCP with polynomial order of 2, and 2 number of polynomial blocks
2025-06-17 13:13:04,763 - sparsemodesnet.advecting_pulse - INFO - ==================================================

=== SparseModesNet (λ-path=dense2sparse) on Advecting Pulse: d=1024, n=1000, s=100 ===

=== Dense-To-Sparse (default) λ-Path ===

-- Path iteration 1, λ = 1.000e-03   (r(λ) prev = 100)
  λ=1.000e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=5.563279e-01 | ‖ω‖₁=9.932116e+01
  λ=1.440e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=4.795159e-02 | ‖ω‖₁=7.769405e+01
  λ=1.440e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=3.878513e-02 | ‖ω‖₁=6.930465e+01
  λ=1.440e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=4.581635e-02 | ‖ω‖₁=5.945986e+01
  λ=1.440e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=4.754470e-02 | ‖ω‖₁=4.959993e+01
  λ=1.440e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=5.865623e-02 | ‖ω‖₁=3.904736e+01
  λ=1.440e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=6.984524e-02 | ‖ω‖₁=2.861924e+01
  λ=1.440e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.140579e-01 | ‖ω‖₁=1.835723e+01
  λ=1.440e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.429524e-01 | ‖ω‖₁=1.067206e+01
  → at λ=1.440e-03:  r(λ)=100,  rel_err=7.107337e-02

-- Path iteration 4, λ = 1.728e-03   (r(λ) prev = 100)
  λ=1.728e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=5.046141e-01 | ‖ω‖₁=9.902141e+01
  λ=1.728e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.414830e-01 | ‖ω‖₁=9.001829e+01
  λ=1.728e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=4.056865e-02 | ‖ω‖₁=8.251551e+01
  λ=1.728e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=4.143508e-02 | ‖ω‖₁=7.180587e+01
  λ=1.728e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=5.080557e-02 | ‖ω‖₁=6.104719e+01
  λ=1.728e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=4.657622e-02 | ‖ω‖₁=4.885772e+01
  λ=1.728e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=5.661527e-02 | ‖ω‖₁=3.668845e+01
  λ=1.728e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=6.711643e-02 | ‖ω‖₁=2.409773e+01
  λ=1.728e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=9.786121e-02 | ‖ω‖₁=1.362429e+01
  λ=1.728e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.277376e-01 | ‖ω‖₁=7.195832e+00
  λ=1.728e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.317406e-01 | ‖ω‖₁=4.853071e+00
  → at λ=1.728e-03:  r(λ)=100,  rel_err=6.795636e-02

-- Path iteration 5, λ = 2.074e-03   (r(λ) prev = 100)
  λ=2.074e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=5.111243e-01 | ‖ω‖₁=9.884200e+01
  λ=2.074e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.890094e-01 | ‖ω‖₁=8.776613e+01
  λ=2.074e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=4.219565e-02 | ‖ω‖₁=7.758459e+01
  λ=2.074e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=4.311280e-02 | ‖ω‖₁=6.412782e+01
  λ=2.074e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.064899e-01 | ‖ω‖₁=5.052483e+01
  λ=2.074e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=5.448679e-02 | ‖ω‖₁=3.549725e+01
  λ=2.074e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=6.622039e-02 | ‖ω‖₁=2.115196e+01
  λ=2.074e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.106990e-01 | ‖ω‖₁=1.005596e+01
  λ=2.074e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.176028e-01 | ‖ω‖₁=5.151068e+00
  λ=2.074e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.105533e-01 | ‖ω‖₁=4.563283e+00
  λ=2.074e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.031117e-01 | ‖ω‖₁=4.324921e+00
  → at λ=2.074e-03:  r(λ)=100,  rel_err=6.024719e-02

-- Path iteration 6, λ = 2.488e-03   (r(λ) prev = 100)
  λ=2.488e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=5.931952e-01 | ‖ω‖₁=9.869122e+01
  λ=2.488e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.936730e-01 | ‖ω‖₁=8.472720e+01
  λ=2.488e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=7.483885e-02 | ‖ω‖₁=7.141122e+01
  λ=2.488e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=7.596887e-02 | ‖ω‖₁=5.470113e+01
  λ=2.488e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=9.992181e-02 | ‖ω‖₁=3.777426e+01
  λ=2.488e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=9.682781e-02 | ‖ω‖₁=2.004581e+01
  λ=2.488e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.189457e-01 | ‖ω‖₁=8.338460e+00
  λ=2.488e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.301305e-01 | ‖ω‖₁=4.800408e+00
  λ=2.488e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.118981e-01 | ‖ω‖₁=4.449835e+00
  λ=2.488e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.054314e-01 | ‖ω‖₁=4.209025e+00
  λ=2.488e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.000998e-01 | ‖ω‖₁=4.018237e+00
  → at λ=2.488e-03:  r(λ)=100,  rel_err=5.941127e-02

-- Path iteration 7, λ = 2.986e-03   (r(λ) prev = 100)
  λ=2.986e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=5.602607e-01 | ‖ω‖₁=9.846867e+01
  λ=2.986e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=3.153849e-01 | ‖ω‖₁=8.121399e+01
  λ=2.986e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.076054e-01 | ‖ω‖₁=6.367140e+01
  λ=2.986e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.037500e-01 | ‖ω‖₁=4.283887e+01
  λ=2.986e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.497169e-01 | ‖ω‖₁=2.197757e+01
  λ=2.986e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.423103e-01 | ‖ω‖₁=7.222498e+00
  λ=2.986e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.216805e-01 | ‖ω‖₁=4.612267e+00
  λ=2.986e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.082084e-01 | ‖ω‖₁=4.270677e+00
  λ=2.986e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=9.839761e-02 | ‖ω‖₁=4.024815e+00
  λ=2.986e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=9.463346e-02 | ‖ω‖₁=3.818688e+00
  λ=2.986e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=9.106004e-02 | ‖ω‖₁=3.641315e+00
  → at λ=2.986e-03:  r(λ)=100,  rel_err=5.669675e-02

-- Path iteration 8, λ = 3.583e-03   (r(λ) prev = 100)
  λ=3.583e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=5.759279e-01 | ‖ω‖₁=9.818542e+01
  λ=3.583e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=3.914275e-01 | ‖ω‖₁=7.687480e+01
  λ=3.583e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.524470e-01 | ‖ω‖₁=5.455540e+01
  λ=3.583e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.233872e-01 | ‖ω‖₁=2.895665e+01
  λ=3.583e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.451024e-01 | ‖ω‖₁=8.558243e+00
  λ=3.583e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.296817e-01 | ‖ω‖₁=4.642363e+00
  λ=3.583e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.034742e-01 | ‖ω‖₁=4.263290e+00
  λ=3.583e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=9.381230e-02 | ‖ω‖₁=3.987076e+00
  λ=3.583e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=8.633401e-02 | ‖ω‖₁=3.765875e+00
  λ=3.583e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=8.349532e-02 | ‖ω‖₁=3.569578e+00
  λ=3.583e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=8.079356e-02 | ‖ω‖₁=3.395915e+00
  → at λ=3.583e-03:  r(λ)=100,  rel_err=5.339964e-02

-- Path iteration 9, λ = 4.300e-03   (r(λ) prev = 100)
  λ=4.300e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=5.169712e-01 | ‖ω‖₁=9.791678e+01
  λ=4.300e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=3.619082e-01 | ‖ω‖₁=7.186032e+01
  λ=4.300e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=3.257965e-01 | ‖ω‖₁=4.365257e+01
  λ=4.300e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.073682e-01 | ‖ω‖₁=1.343487e+01
  λ=4.300e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.573942e-01 | ‖ω‖₁=4.629712e+00
  λ=4.300e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.277375e-01 | ‖ω‖₁=4.166636e+00
  λ=4.300e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.092235e-01 | ‖ω‖₁=3.856828e+00
  λ=4.300e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.018968e-01 | ‖ω‖₁=3.596687e+00
  λ=4.300e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=9.555244e-02 | ‖ω‖₁=3.375544e+00
  λ=4.300e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=9.347116e-02 | ‖ω‖₁=3.176232e+00
  λ=4.300e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=9.109402e-02 | ‖ω‖₁=2.999928e+00
  → at λ=4.300e-03:  r(λ)=100,  rel_err=5.673631e-02

-- Path iteration 10, λ = 5.160e-03   (r(λ) prev = 100)
  λ=5.160e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=5.459392e-01 | ‖ω‖₁=9.750682e+01
  λ=5.160e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=4.329440e-01 | ‖ω‖₁=6.535813e+01
  λ=5.160e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=3.391097e-01 | ‖ω‖₁=3.016501e+01
  λ=5.160e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.639153e-01 | ‖ω‖₁=4.852656e+00
  λ=5.160e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.641006e-01 | ‖ω‖₁=4.188313e+00
  λ=5.160e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.375496e-01 | ‖ω‖₁=3.809779e+00
  λ=5.160e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.181241e-01 | ‖ω‖₁=3.520189e+00
  λ=5.160e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.096433e-01 | ‖ω‖₁=3.269307e+00
  λ=5.160e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.027174e-01 | ‖ω‖₁=3.052890e+00
  λ=5.160e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.007700e-01 | ‖ω‖₁=2.854477e+00
  λ=5.160e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=9.829034e-02 | ‖ω‖₁=2.675225e+00
  → at λ=5.160e-03:  r(λ)=100,  rel_err=5.892992e-02

-- Path iteration 11, λ = 6.192e-03   (r(λ) prev = 100)
  λ=6.192e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.049998e-01 | ‖ω‖₁=9.701627e+01
  λ=6.192e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=6.769642e-01 | ‖ω‖₁=5.752926e+01
  λ=6.192e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=4.833501e-01 | ‖ω‖₁=1.456752e+01
  λ=6.192e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.777300e-01 | ‖ω‖₁=4.416814e+00
  λ=6.192e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.890845e-01 | ‖ω‖₁=3.900051e+00
  λ=6.192e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.635341e-01 | ‖ω‖₁=3.533407e+00
  λ=6.192e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.452337e-01 | ‖ω‖₁=3.238493e+00
  λ=6.192e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.383338e-01 | ‖ω‖₁=2.981139e+00
  λ=6.192e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.319118e-01 | ‖ω‖₁=2.754284e+00
  λ=6.192e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.314497e-01 | ‖ω‖₁=2.545958e+00
  λ=6.192e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.295431e-01 | ‖ω‖₁=2.356325e+00
  → at λ=6.192e-03:  r(λ)=100,  rel_err=6.768290e-02

-- Path iteration 12, λ = 7.430e-03   (r(λ) prev = 100)
  λ=7.430e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=5.346842e-01 | ‖ω‖₁=9.650079e+01
  λ=7.430e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=6.927032e-01 | ‖ω‖₁=4.842139e+01
  λ=7.430e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=5.230755e-01 | ‖ω‖₁=4.976553e+00
  λ=7.430e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.341181e-01 | ‖ω‖₁=4.053819e+00
  λ=7.430e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.634644e-01 | ‖ω‖₁=3.601519e+00
  λ=7.430e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.407632e-01 | ‖ω‖₁=3.245691e+00
  λ=7.430e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.231337e-01 | ‖ω‖₁=2.951866e+00
  λ=7.430e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.163172e-01 | ‖ω‖₁=2.690192e+00
  λ=7.430e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.100943e-01 | ‖ω‖₁=2.458445e+00
  λ=7.430e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.092241e-01 | ‖ω‖₁=2.241619e+00
  λ=7.430e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.074104e-01 | ‖ω‖₁=2.045009e+00
  → at λ=7.430e-03:  r(λ)=100,  rel_err=6.160570e-02

-- Path iteration 13, λ = 8.916e-03   (r(λ) prev = 100)
  λ=8.916e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=5.190647e-01 | ‖ω‖₁=9.586549e+01
  λ=8.916e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=9.596314e-01 | ‖ω‖₁=3.730826e+01
  λ=8.916e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=4.541485e-01 | ‖ω‖₁=4.452236e+00
  λ=8.916e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.676689e-01 | ‖ω‖₁=3.751881e+00
  λ=8.916e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.828997e-01 | ‖ω‖₁=3.299081e+00
  λ=8.916e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.569909e-01 | ‖ω‖₁=2.933327e+00
  λ=8.916e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.388151e-01 | ‖ω‖₁=2.626861e+00
  λ=8.916e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.326588e-01 | ‖ω‖₁=2.350166e+00
  λ=8.916e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.272422e-01 | ‖ω‖₁=2.106747e+00
  λ=8.916e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.276684e-01 | ‖ω‖₁=1.879798e+00
  λ=8.916e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.268982e-01 | ‖ω‖₁=1.674212e+00
  → at λ=8.916e-03:  r(λ)=100,  rel_err=6.697859e-02

-- Path iteration 14, λ = 1.070e-02   (r(λ) prev = 100)
  λ=1.070e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=5.684381e-01 | ‖ω‖₁=9.507018e+01
  λ=1.070e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.380746e+00 | ‖ω‖₁=2.370592e+01
  λ=1.070e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=5.222471e-01 | ‖ω‖₁=4.117912e+00
  λ=1.070e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=3.252626e-01 | ‖ω‖₁=3.456628e+00
  λ=1.070e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.300753e-01 | ‖ω‖₁=3.001671e+00
  λ=1.070e-02 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.980146e-01 | ‖ω‖₁=2.628032e+00
  λ=1.070e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.738087e-01 | ‖ω‖₁=2.315960e+00
  λ=1.070e-02 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.651360e-01 | ‖ω‖₁=2.034498e+00
  λ=1.070e-02 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.572514e-01 | ‖ω‖₁=1.786041e+00
  λ=1.070e-02 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.589113e-01 | ‖ω‖₁=1.549837e+00
  λ=1.070e-02 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.578726e-01 | ‖ω‖₁=1.335203e+00
  → at λ=1.070e-02:  r(λ)=100,  rel_err=7.475545e-02

-- Path iteration 15, λ = 1.284e-02   (r(λ) prev = 100)
  λ=1.284e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=5.682002e-01 | ‖ω‖₁=9.412290e+01
  λ=1.284e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.390935e+00 | ‖ω‖₁=8.070530e+00
  λ=1.284e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=6.722681e-01 | ‖ω‖₁=3.731375e+00
  λ=1.284e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=4.355997e-01 | ‖ω‖₁=3.096488e+00
  λ=1.284e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=3.157562e-01 | ‖ω‖₁=2.630978e+00
  λ=1.284e-02 | Epoch  50 | lr=2.5000e-04 | Recon MSE=2.731899e-01 | ‖ω‖₁=2.240131e+00
  λ=1.284e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.393274e-01 | ‖ω‖₁=1.909223e+00
  λ=1.284e-02 | Epoch  70 | lr=1.2500e-04 | Recon MSE=2.273790e-01 | ‖ω‖₁=1.609858e+00
  λ=1.284e-02 | Epoch  80 | lr=6.2500e-05 | Recon MSE=2.156896e-01 | ‖ω‖₁=1.345129e+00
  λ=1.284e-02 | Epoch  90 | lr=6.2500e-05 | Recon MSE=2.195187e-01 | ‖ω‖₁=1.093448e+00
  λ=1.284e-02 | Epoch 100 | lr=3.1250e-05 | Recon MSE=2.201857e-01 | ‖ω‖₁=8.622476e-01
  → at λ=1.284e-02:  r(λ)=99,  rel_err=8.830943e-02

-- Path iteration 16, λ = 1.541e-02   (r(λ) prev = 99)
  λ=1.541e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.091725e-01 | ‖ω‖₁=9.299818e+01
  λ=1.541e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=3.862246e+00 | ‖ω‖₁=4.657339e+00
  λ=1.541e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=8.074239e-01 | ‖ω‖₁=3.420755e+00
  λ=1.541e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=5.241622e-01 | ‖ω‖₁=2.758536e+00
  λ=1.541e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=3.793901e-01 | ‖ω‖₁=2.269119e+00
  λ=1.541e-02 | Epoch  50 | lr=2.5000e-04 | Recon MSE=3.334729e-01 | ‖ω‖₁=1.856862e+00
