2025-06-18 12:20:08,627 - sparsemodesnet.heat_equation - INFO - Starting heat_equation experiment
2025-06-18 12:20:08,628 - sparsemodesnet.heat_equation - INFO - Log file: logs/heat_equation_20250618_122008.log
2025-06-18 12:20:08,628 - sparsemodesnet.heat_equation - INFO - Experiment: Heat Equation
2025-06-18 12:20:08,629 - sparsemodesnet.heat_equation - INFO - Data shape: (128, 1000)
2025-06-18 12:20:08,629 - sparsemodesnet.heat_equation - INFO - POD dimension: 128
2025-06-18 12:20:08,630 - sparsemodesnet.heat_equation - INFO - Hidden units: [128, 8256, 2048]
2025-06-18 12:20:08,630 - sparsemodesnet.heat_equation - INFO - Regularization method: dense2sparse
2025-06-18 12:20:08,630 - sparsemodesnet.heat_equation - INFO - Device: mps
2025-06-18 12:20:08,630 - sparsemodesnet.heat_equation - INFO - Training parameters: M=4.0, lr=0.001, batch_size=100
2025-06-18 12:20:08,631 - sparsemodesnet.heat_equation - INFO - Optimizer: Adam, knee_method: zmethod
2025-06-18 12:20:08,631 - sparsemodesnet.heat_equation - INFO - NN type: PiNetCCP with polynomial order of 2, and 1 number of polynomial blocks
2025-06-18 12:20:08,631 - sparsemodesnet.heat_equation - INFO - ==================================================

=== SparseModesNet (λ-path=dense2sparse) on Heat Equation: d=128, n=1000, s=128 ===

=== Dense-To-Sparse (default) λ-Path ===

-- Path iteration 1, λ = 1.000e-03   (r(λ) prev = 128)
  λ=1.000e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=4.551105e-02 | ‖ω‖₁=1.272996e+02
  λ=2.074e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=3.485622e-06 | ‖ω‖₁=4.995694e+01
  λ=2.074e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.155018e-05 | ‖ω‖₁=2.354562e+01
  λ=2.074e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=6.304551e-04 | ‖ω‖₁=3.183031e+00
  λ=2.074e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=4.550598e-04 | ‖ω‖₁=2.613203e+00
  λ=2.074e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=1.490280e-04 | ‖ω‖₁=2.445737e+00
  λ=2.074e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=5.384317e-05 | ‖ω‖₁=2.363296e+00
  → at λ=2.074e-03:  r(λ)=128,  rel_err=1.996080e-02

-- Path iteration 6, λ = 2.488e-03   (r(λ) prev = 128)
  λ=2.488e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.714733e-02 | ‖ω‖₁=1.262474e+02
  λ=2.488e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.399031e-06 | ‖ω‖₁=9.766124e+01
  λ=2.488e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=3.852653e-06 | ‖ω‖₁=6.600128e+01
  λ=2.488e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=6.748888e-06 | ‖ω‖₁=3.432899e+01
  λ=2.488e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.398274e-04 | ‖ω‖₁=3.465536e+00
  λ=2.488e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=1.717385e-04 | ‖ω‖₁=2.621821e+00
  λ=2.488e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.888010e-04 | ‖ω‖₁=2.422801e+00
  λ=2.488e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=7.443725e-05 | ‖ω‖₁=2.329007e+00
  λ=2.488e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=3.887329e-05 | ‖ω‖₁=2.250376e+00
  → at λ=2.488e-03:  r(λ)=128,  rel_err=1.715473e-02

-- Path iteration 7, λ = 2.986e-03   (r(λ) prev = 128)
  λ=2.986e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.740083e-02 | ‖ω‖₁=1.258982e+02
  λ=2.986e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=3.194774e-06 | ‖ω‖₁=9.160922e+01
  λ=2.986e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=6.506903e-06 | ‖ω‖₁=5.359659e+01
  λ=2.986e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.801206e-05 | ‖ω‖₁=1.558461e+01
  λ=2.986e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=9.137404e-05 | ‖ω‖₁=2.679665e+00
  λ=2.986e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=6.205035e-05 | ‖ω‖₁=2.429063e+00
  λ=2.986e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.991271e-05 | ‖ω‖₁=2.315301e+00
  λ=2.986e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.702131e-05 | ‖ω‖₁=2.221938e+00
  λ=2.986e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.458582e-05 | ‖ω‖₁=2.141668e+00
  → at λ=2.986e-03:  r(λ)=128,  rel_err=1.378222e-02

-- Path iteration 8, λ = 3.583e-03   (r(λ) prev = 128)
  λ=3.583e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=4.118982e-02 | ‖ω‖₁=1.254709e+02
  λ=3.583e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=4.421745e-06 | ‖ω‖₁=8.432985e+01
  λ=3.583e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.234369e-05 | ‖ω‖₁=3.871241e+01
  λ=3.583e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=3.693179e-04 | ‖ω‖₁=3.004466e+00
  λ=3.583e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.847431e-04 | ‖ω‖₁=2.466308e+00
  λ=3.583e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.411137e-05 | ‖ω‖₁=2.327637e+00
  λ=3.583e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.259887e-05 | ‖ω‖₁=2.216136e+00
  λ=3.583e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.360052e-05 | ‖ω‖₁=2.120455e+00
  λ=3.583e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.302223e-05 | ‖ω‖₁=2.036124e+00
  → at λ=3.583e-03:  r(λ)=128,  rel_err=1.335783e-02

-- Path iteration 9, λ = 4.300e-03   (r(λ) prev = 128)
  λ=4.300e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.709177e-02 | ‖ω‖₁=1.249715e+02
  λ=4.300e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=5.941969e-06 | ‖ω‖₁=7.557952e+01
  λ=4.300e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=3.343940e-05 | ‖ω‖₁=2.081260e+01
  λ=4.300e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=3.206055e-04 | ‖ω‖₁=2.524377e+00
  λ=4.300e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.474554e-05 | ‖ω‖₁=2.336080e+00
  λ=4.300e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.297618e-05 | ‖ω‖₁=2.201317e+00
  λ=4.300e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.211304e-05 | ‖ω‖₁=2.091096e+00
  λ=4.300e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.290844e-05 | ‖ω‖₁=1.995030e+00
  λ=4.300e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.274667e-05 | ‖ω‖₁=1.908274e+00
  → at λ=4.300e-03:  r(λ)=128,  rel_err=1.328466e-02

-- Path iteration 10, λ = 5.160e-03   (r(λ) prev = 128)
  λ=5.160e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.700424e-02 | ‖ω‖₁=1.243644e+02
  λ=5.160e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=8.905252e-06 | ‖ω‖₁=6.508518e+01
  λ=5.160e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.310761e-03 | ‖ω‖₁=3.076848e+00
  λ=5.160e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=4.243469e-05 | ‖ω‖₁=2.403034e+00
  λ=5.160e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.461375e-05 | ‖ω‖₁=2.226845e+00
  λ=5.160e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.317993e-05 | ‖ω‖₁=2.092068e+00
  λ=5.160e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.334463e-05 | ‖ω‖₁=1.977627e+00
  λ=5.160e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.477020e-05 | ‖ω‖₁=1.876106e+00
  λ=5.160e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.460735e-05 | ‖ω‖₁=1.784485e+00
  → at λ=5.160e-03:  r(λ)=128,  rel_err=1.380522e-02

-- Path iteration 11, λ = 6.192e-03   (r(λ) prev = 128)
  λ=6.192e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.751929e-02 | ‖ω‖₁=1.236356e+02
  λ=6.192e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.450584e-05 | ‖ω‖₁=5.247299e+01
  λ=6.192e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=8.386436e-04 | ‖ω‖₁=2.566080e+00
  λ=6.192e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.565738e-05 | ‖ω‖₁=2.306032e+00
  λ=6.192e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.178055e-05 | ‖ω‖₁=2.132524e+00
  λ=6.192e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.216396e-05 | ‖ω‖₁=1.993280e+00
  λ=6.192e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.206544e-05 | ‖ω‖₁=1.874448e+00
  λ=6.192e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.387791e-05 | ‖ω‖₁=1.768804e+00
  λ=6.192e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.404335e-05 | ‖ω‖₁=1.672616e+00
  → at λ=6.192e-03:  r(λ)=128,  rel_err=1.365894e-02

-- Path iteration 12, λ = 7.430e-03   (r(λ) prev = 128)
  λ=7.430e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=4.041784e-02 | ‖ω‖₁=1.227635e+02
  λ=7.430e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=3.497296e-05 | ‖ω‖₁=3.734559e+01
  λ=7.430e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.428343e-04 | ‖ω‖₁=2.444719e+00
  λ=7.430e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.493933e-05 | ‖ω‖₁=2.199856e+00
  λ=7.430e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.377837e-05 | ‖ω‖₁=2.022556e+00
  λ=7.430e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.434284e-05 | ‖ω‖₁=1.876835e+00
  λ=7.430e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.366600e-05 | ‖ω‖₁=1.750546e+00
  λ=7.430e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.589995e-05 | ‖ω‖₁=1.637609e+00
  λ=7.430e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.608617e-05 | ‖ω‖₁=1.534634e+00
  → at λ=7.430e-03:  r(λ)=128,  rel_err=1.422567e-02

-- Path iteration 13, λ = 8.916e-03   (r(λ) prev = 128)
  λ=8.916e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=4.235633e-02 | ‖ω‖₁=1.217178e+02
  λ=8.916e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.523940e-04 | ‖ω‖₁=1.917987e+01
  λ=8.916e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=3.500756e-05 | ‖ω‖₁=2.319567e+00
  λ=8.916e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.175855e-05 | ‖ω‖₁=2.071923e+00
  λ=8.916e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.207295e-05 | ‖ω‖₁=1.887732e+00
  λ=8.916e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.422944e-05 | ‖ω‖₁=1.733292e+00
  λ=8.916e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.347501e-05 | ‖ω‖₁=1.598257e+00
  λ=8.916e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.717690e-05 | ‖ω‖₁=1.476582e+00
  λ=8.916e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.705680e-05 | ‖ω‖₁=1.365207e+00
  → at λ=8.916e-03:  r(λ)=128,  rel_err=1.448098e-02

-- Path iteration 14, λ = 1.070e-02   (r(λ) prev = 128)
  λ=1.070e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.504432e-02 | ‖ω‖₁=1.204666e+02
  λ=1.070e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=6.245744e-03 | ‖ω‖₁=2.876156e+00
  λ=1.070e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=3.031238e-05 | ‖ω‖₁=2.216052e+00
  λ=1.070e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.183082e-05 | ‖ω‖₁=1.961607e+00
  λ=1.070e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.211465e-05 | ‖ω‖₁=1.765751e+00
  λ=1.070e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.494936e-05 | ‖ω‖₁=1.600165e+00
  λ=1.070e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.390667e-05 | ‖ω‖₁=1.454497e+00
  λ=1.070e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.861038e-05 | ‖ω‖₁=1.323266e+00
  λ=1.070e-02 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.870116e-05 | ‖ω‖₁=1.203056e+00
  → at λ=1.070e-02:  r(λ)=128,  rel_err=1.492191e-02

-- Path iteration 15, λ = 1.284e-02   (r(λ) prev = 128)
  λ=1.284e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.410831e-02 | ‖ω‖₁=1.189624e+02
  λ=1.284e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=3.877572e-03 | ‖ω‖₁=2.541158e+00
  λ=1.284e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.933298e-05 | ‖ω‖₁=2.110321e+00
  λ=1.284e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.209905e-05 | ‖ω‖₁=1.850347e+00
  λ=1.284e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.287282e-05 | ‖ω‖₁=1.646728e+00
  λ=1.284e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.689922e-05 | ‖ω‖₁=1.472806e+00
  λ=1.284e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.520745e-05 | ‖ω‖₁=1.318737e+00
  λ=1.284e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=3.126378e-05 | ‖ω‖₁=1.178848e+00
  λ=1.284e-02 | Epoch  80 | lr=3.1250e-05 | Recon MSE=3.170248e-05 | ‖ω‖₁=1.049850e+00
  → at λ=1.284e-02:  r(λ)=128,  rel_err=1.569161e-02

-- Path iteration 16, λ = 1.541e-02   (r(λ) prev = 128)
  λ=1.541e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.942502e-02 | ‖ω‖₁=1.171601e+02
  λ=1.541e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.706871e-03 | ‖ω‖₁=2.422113e+00
  λ=1.541e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.634803e-05 | ‖ω‖₁=2.001021e+00
  λ=1.541e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.201243e-05 | ‖ω‖₁=1.725460e+00
  λ=1.541e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.398306e-05 | ‖ω‖₁=1.504417e+00
  λ=1.541e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=3.173353e-05 | ‖ω‖₁=1.315005e+00
  λ=1.541e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.714871e-05 | ‖ω‖₁=1.147253e+00
  λ=1.541e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=3.596027e-05 | ‖ω‖₁=9.946802e-01
  λ=1.541e-02 | Epoch  80 | lr=3.1250e-05 | Recon MSE=3.505170e-05 | ‖ω‖₁=8.538375e-01
  → at λ=1.541e-02:  r(λ)=128,  rel_err=1.647201e-02

-- Path iteration 17, λ = 1.849e-02   (r(λ) prev = 128)
  λ=1.849e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.148123e-02 | ‖ω‖₁=1.149880e+02
  λ=1.849e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.445429e-03 | ‖ω‖₁=2.296260e+00
  λ=1.849e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=4.037018e-05 | ‖ω‖₁=1.872323e+00
  λ=1.849e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.316068e-05 | ‖ω‖₁=1.581972e+00
  λ=1.849e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.490247e-05 | ‖ω‖₁=1.347733e+00
  λ=1.849e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=3.340871e-05 | ‖ω‖₁=1.146269e+00
  λ=1.849e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.958010e-05 | ‖ω‖₁=9.661326e-01
  λ=1.849e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=4.257514e-05 | ‖ω‖₁=8.015516e-01
  λ=1.849e-02 | Epoch  80 | lr=3.1250e-05 | Recon MSE=4.146492e-05 | ‖ω‖₁=6.494090e-01
  → at λ=1.849e-02:  r(λ)=128,  rel_err=1.786174e-02

-- Path iteration 18, λ = 2.219e-02   (r(λ) prev = 128)
  λ=2.219e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.217095e-02 | ‖ω‖₁=1.123788e+02
  λ=2.219e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.447807e-03 | ‖ω‖₁=2.188108e+00
  λ=2.219e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.878734e-04 | ‖ω‖₁=1.748272e+00
  λ=2.219e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.794954e-05 | ‖ω‖₁=1.438716e+00
  λ=2.219e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.758678e-05 | ‖ω‖₁=1.186455e+00
  λ=2.219e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=4.029989e-05 | ‖ω‖₁=9.679077e-01
  λ=2.219e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=3.311722e-05 | ‖ω‖₁=7.715916e-01
  λ=2.219e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=4.580811e-05 | ‖ω‖₁=5.914384e-01
  λ=2.219e-02 | Epoch  80 | lr=3.1250e-05 | Recon MSE=4.255255e-05 | ‖ω‖₁=4.248034e-01
  → at λ=2.219e-02:  r(λ)=128,  rel_err=1.809765e-02

-- Path iteration 19, λ = 2.662e-02   (r(λ) prev = 128)
  λ=2.662e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.339973e-02 | ‖ω‖₁=1.092482e+02
  λ=2.662e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.397361e-03 | ‖ω‖₁=2.089391e+00
  λ=2.662e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.944963e-04 | ‖ω‖₁=1.621185e+00
  λ=2.662e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.842046e-05 | ‖ω‖₁=1.286336e+00
  λ=2.662e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=3.081902e-05 | ‖ω‖₁=1.010207e+00
  λ=2.662e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=4.708579e-05 | ‖ω‖₁=7.720486e-01
  λ=2.662e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=3.768205e-05 | ‖ω‖₁=5.581799e-01
  λ=2.662e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=5.001581e-05 | ‖ω‖₁=3.625758e-01
