2025-06-17 17:40:20,204 - sparsemodesnet.advecting_pulse - INFO - Starting advecting_pulse experiment
2025-06-17 17:40:20,205 - sparsemodesnet.advecting_pulse - INFO - Log file: /Users/tkoike3/Dev/Research/sparsemodesnet/experiments/logs/advecting_pulse_20250617_174020.log
2025-06-17 17:40:20,205 - sparsemodesnet.advecting_pulse - INFO - Experiment: Advecting Pulse
2025-06-17 17:40:20,205 - sparsemodesnet.advecting_pulse - INFO - Data shape: (1024, 1000)
2025-06-17 17:40:20,206 - sparsemodesnet.advecting_pulse - INFO - POD dimension: 200
2025-06-17 17:40:20,206 - sparsemodesnet.advecting_pulse - INFO - Hidden units: [200, 5000, 200]
2025-06-17 17:40:20,206 - sparsemodesnet.advecting_pulse - INFO - Regularization method: dense2sparse
2025-06-17 17:40:20,207 - sparsemodesnet.advecting_pulse - INFO - Device: mps
2025-06-17 17:40:20,207 - sparsemodesnet.advecting_pulse - INFO - Training parameters: M=2.0, lr=0.001, batch_size=128
2025-06-17 17:40:20,207 - sparsemodesnet.advecting_pulse - INFO - Optimizer: Adam, knee_method: dfdt
2025-06-17 17:40:20,208 - sparsemodesnet.advecting_pulse - INFO - NN type: PiNetCCP with polynomial order of 2, and 3 number of polynomial blocks
2025-06-17 17:40:20,208 - sparsemodesnet.advecting_pulse - INFO - ==================================================

=== SparseModesNet (λ-path=dense2sparse) on Advecting Pulse: d=1024, n=1000, s=200 ===

=== Dense-To-Sparse (default) λ-Path ===

-- Path iteration 1, λ = 1.000e-03   (r(λ) prev = 200)
  λ=1.000e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.997541e-02 | ‖ω‖₁=1.990716e+02
  λ=1.000e-03 | Epoch 130 | lr=1.2500e-04 | Recon MSE=2.642246e+01 | ‖ω‖₁=7.951744e+00
  λ=1.000e-03 | Epoch 140 | lr=1.2500e-04 | Recon MSE=2.651800e+01 | ‖ω‖₁=7.487663e+00
  λ=1.000e-03 | Epoch 150 | lr=1.2500e-04 | Recon MSE=2.658657e+01 | ‖ω‖₁=7.170830e+00
  λ=1.000e-03 | Epoch 160 | lr=6.2500e-05 | Recon MSE=2.664001e+01 | ‖ω‖₁=6.923851e+00
  λ=1.000e-03 | Epoch 170 | lr=6.2500e-05 | Recon MSE=2.668476e+01 | ‖ω‖₁=6.719072e+00
  λ=1.000e-03 | Epoch 180 | lr=6.2500e-05 | Recon MSE=2.672387e+01 | ‖ω‖₁=6.542203e+00
  λ=1.000e-03 | Epoch 190 | lr=6.2500e-05 | Recon MSE=2.675853e+01 | ‖ω‖₁=6.386036e+00
  λ=1.000e-03 | Epoch 200 | lr=3.1250e-05 | Recon MSE=2.679048e+01 | ‖ω‖₁=6.245091e+00
  → at λ=1.000e-03:  r(λ)=200,  rel_err=9.750323e-01

-- Path iteration 2, λ = 1.200e-03   (r(λ) prev = 200)
  λ=1.200e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.265763e-02 | ‖ω‖₁=1.989045e+02
  λ=1.200e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=5.144388e-03 | ‖ω‖₁=1.873277e+02
  λ=1.200e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=2.907088e+15 | ‖ω‖₁=1.704416e+02
  λ=1.200e-03 | Epoch  30 | lr=1.0000e-03 | Recon MSE=4.612098e+17 | ‖ω‖₁=1.498510e+02
  λ=1.200e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=2.644586e+16 | ‖ω‖₁=1.306508e+02
  λ=1.200e-03 | Epoch  50 | lr=5.0000e-04 | Recon MSE=2.968541e+15 | ‖ω‖₁=1.114507e+02
  λ=1.200e-03 | Epoch  60 | lr=5.0000e-04 | Recon MSE=2.524670e+14 | ‖ω‖₁=9.225065e+01
  λ=1.200e-03 | Epoch  70 | lr=5.0000e-04 | Recon MSE=1.165772e+13 | ‖ω‖₁=7.305066e+01
  λ=1.200e-03 | Epoch  80 | lr=2.5000e-04 | Recon MSE=2.524683e+11 | ‖ω‖₁=5.385070e+01
  λ=1.200e-03 | Epoch  90 | lr=2.5000e-04 | Recon MSE=1.107571e+09 | ‖ω‖₁=3.465071e+01
  λ=1.200e-03 | Epoch 100 | lr=2.5000e-04 | Recon MSE=1.980769e+06 | ‖ω‖₁=1.692902e+01
  λ=1.200e-03 | Epoch 110 | lr=2.5000e-04 | Recon MSE=1.327515e+03 | ‖ω‖₁=8.962899e+00
  λ=1.200e-03 | Epoch 120 | lr=1.2500e-04 | Recon MSE=6.538435e+02 | ‖ω‖₁=7.777557e+00
  λ=1.200e-03 | Epoch 130 | lr=1.2500e-04 | Recon MSE=3.828814e+02 | ‖ω‖₁=7.344576e+00
  λ=1.200e-03 | Epoch 140 | lr=1.2500e-04 | Recon MSE=2.495733e+02 | ‖ω‖₁=7.031517e+00
  λ=1.200e-03 | Epoch 150 | lr=1.2500e-04 | Recon MSE=1.721036e+02 | ‖ω‖₁=6.778775e+00
  λ=1.200e-03 | Epoch 160 | lr=6.2500e-05 | Recon MSE=1.257178e+02 | ‖ω‖₁=6.564867e+00
  λ=1.200e-03 | Epoch 170 | lr=6.2500e-05 | Recon MSE=9.559815e+01 | ‖ω‖₁=6.378082e+00
  λ=1.200e-03 | Epoch 180 | lr=6.2500e-05 | Recon MSE=7.632687e+01 | ‖ω‖₁=6.210888e+00
  λ=1.200e-03 | Epoch 190 | lr=6.2500e-05 | Recon MSE=6.276348e+01 | ‖ω‖₁=6.059373e+00
  λ=1.200e-03 | Epoch 200 | lr=3.1250e-05 | Recon MSE=5.354342e+01 | ‖ω‖₁=5.919990e+00
  → at λ=1.200e-03:  r(λ)=200,  rel_err=1.372317e+00

-- Path iteration 3, λ = 1.440e-03   (r(λ) prev = 200)
  λ=1.440e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.328956e-02 | ‖ω‖₁=1.987310e+02
  λ=1.440e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=3.528570e+11 | ‖ω‖₁=1.768227e+02
  λ=1.440e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=1.927774e+14 | ‖ω‖₁=1.508567e+02
  λ=1.440e-03 | Epoch  30 | lr=1.0000e-03 | Recon MSE=3.005752e+12 | ‖ω‖₁=1.277742e+02
  λ=1.440e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=1.585157e+11 | ‖ω‖₁=1.047344e+02
  λ=1.440e-03 | Epoch  50 | lr=5.0000e-04 | Recon MSE=7.484233e+09 | ‖ω‖₁=8.169446e+01
  λ=1.440e-03 | Epoch  60 | lr=5.0000e-04 | Recon MSE=1.418463e+08 | ‖ω‖₁=5.865449e+01
  λ=1.440e-03 | Epoch  70 | lr=5.0000e-04 | Recon MSE=4.058737e+05 | ‖ω‖₁=3.561449e+01
  λ=1.440e-03 | Epoch  80 | lr=2.5000e-04 | Recon MSE=3.017442e+02 | ‖ω‖₁=1.332066e+01
  λ=1.440e-03 | Epoch  90 | lr=2.5000e-04 | Recon MSE=9.779411e+01 | ‖ω‖₁=7.893690e+00
  λ=1.440e-03 | Epoch 100 | lr=2.5000e-04 | Recon MSE=6.986472e+01 | ‖ω‖₁=7.282467e+00
  λ=1.440e-03 | Epoch 110 | lr=2.5000e-04 | Recon MSE=5.598169e+01 | ‖ω‖₁=6.894352e+00
  λ=1.440e-03 | Epoch 120 | lr=1.2500e-04 | Recon MSE=4.778913e+01 | ‖ω‖₁=6.600965e+00
  λ=1.440e-03 | Epoch 130 | lr=1.2500e-04 | Recon MSE=4.260540e+01 | ‖ω‖₁=6.360478e+00
  λ=1.440e-03 | Epoch 140 | lr=1.2500e-04 | Recon MSE=3.903404e+01 | ‖ω‖₁=6.153681e+00
  λ=1.440e-03 | Epoch 150 | lr=1.2500e-04 | Recon MSE=3.646286e+01 | ‖ω‖₁=5.971016e+00
  λ=1.440e-03 | Epoch 160 | lr=6.2500e-05 | Recon MSE=3.462324e+01 | ‖ω‖₁=5.806400e+00
  λ=1.440e-03 | Epoch 170 | lr=6.2500e-05 | Recon MSE=3.322108e+01 | ‖ω‖₁=5.655531e+00
  λ=1.440e-03 | Epoch 180 | lr=6.2500e-05 | Recon MSE=3.212266e+01 | ‖ω‖₁=5.516122e+00
  λ=1.440e-03 | Epoch 190 | lr=6.2500e-05 | Recon MSE=3.129538e+01 | ‖ω‖₁=5.386289e+00
  λ=1.440e-03 | Epoch 200 | lr=3.1250e-05 | Recon MSE=3.060396e+01 | ‖ω‖₁=5.265069e+00
  → at λ=1.440e-03:  r(λ)=200,  rel_err=1.041537e+00

-- Path iteration 4, λ = 1.728e-03   (r(λ) prev = 200)
  λ=1.728e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=7.856892e-02 | ‖ω‖₁=1.984225e+02
  λ=1.728e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=4.538626e+15 | ‖ω‖₁=1.722278e+02
  λ=1.728e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=1.205032e+17 | ‖ω‖₁=1.435669e+02
  λ=1.728e-03 | Epoch  30 | lr=1.0000e-03 | Recon MSE=1.214046e+15 | ‖ω‖₁=1.159176e+02
  λ=1.728e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=3.042961e+13 | ‖ω‖₁=8.826960e+01
  λ=1.728e-03 | Epoch  50 | lr=5.0000e-04 | Recon MSE=2.694060e+11 | ‖ω‖₁=6.062162e+01
  λ=1.728e-03 | Epoch  60 | lr=5.0000e-04 | Recon MSE=2.467112e+08 | ‖ω‖₁=3.297364e+01
  λ=1.728e-03 | Epoch  70 | lr=5.0000e-04 | Recon MSE=7.214519e+03 | ‖ω‖₁=8.960363e+00
  λ=1.728e-03 | Epoch  80 | lr=2.5000e-04 | Recon MSE=2.508055e+03 | ‖ω‖₁=7.370947e+00
  λ=1.728e-03 | Epoch  90 | lr=2.5000e-04 | Recon MSE=1.508925e+03 | ‖ω‖₁=6.870799e+00
  λ=1.728e-03 | Epoch 100 | lr=2.5000e-04 | Recon MSE=1.007731e+03 | ‖ω‖₁=6.525285e+00
  λ=1.728e-03 | Epoch 110 | lr=2.5000e-04 | Recon MSE=6.981365e+02 | ‖ω‖₁=6.255113e+00
  λ=1.728e-03 | Epoch 120 | lr=1.2500e-04 | Recon MSE=5.102968e+02 | ‖ω‖₁=6.028550e+00
  λ=1.728e-03 | Epoch 130 | lr=1.2500e-04 | Recon MSE=3.802429e+02 | ‖ω‖₁=5.830765e+00
  λ=1.728e-03 | Epoch 140 | lr=1.2500e-04 | Recon MSE=2.905414e+02 | ‖ω‖₁=5.653519e+00
  λ=1.728e-03 | Epoch 150 | lr=1.2500e-04 | Recon MSE=2.268460e+02 | ‖ω‖₁=5.492461e+00
  λ=1.728e-03 | Epoch 160 | lr=6.2500e-05 | Recon MSE=1.805346e+02 | ‖ω‖₁=5.344309e+00
  λ=1.728e-03 | Epoch 170 | lr=6.2500e-05 | Recon MSE=1.459016e+02 | ‖ω‖₁=5.206395e+00
  λ=1.728e-03 | Epoch 180 | lr=6.2500e-05 | Recon MSE=1.209165e+02 | ‖ω‖₁=5.077387e+00
  λ=1.728e-03 | Epoch 190 | lr=6.2500e-05 | Recon MSE=1.024184e+02 | ‖ω‖₁=4.955678e+00
  λ=1.728e-03 | Epoch 200 | lr=3.1250e-05 | Recon MSE=8.784690e+01 | ‖ω‖₁=4.840090e+00
  → at λ=1.728e-03:  r(λ)=200,  rel_err=1.757590e+00

-- Path iteration 5, λ = 2.074e-03   (r(λ) prev = 200)
  λ=2.074e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=8.239311e-02 | ‖ω‖₁=1.982039e+02
  λ=2.074e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.234103e+08 | ‖ω‖₁=1.665169e+02
  λ=2.074e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=5.215519e+20 | ‖ω‖₁=1.285142e+02
  λ=2.074e-03 | Epoch  30 | lr=1.0000e-03 | Recon MSE=5.223246e+15 | ‖ω‖₁=9.487869e+01
  λ=2.074e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=1.747433e+12 | ‖ω‖₁=6.170123e+01
  λ=2.074e-03 | Epoch  50 | lr=5.0000e-04 | Recon MSE=7.947106e+06 | ‖ω‖₁=2.852362e+01
  λ=2.074e-03 | Epoch  60 | lr=5.0000e-04 | Recon MSE=1.049723e+02 | ‖ω‖₁=8.644232e+00
  λ=2.074e-03 | Epoch  70 | lr=5.0000e-04 | Recon MSE=4.605209e+01 | ‖ω‖₁=7.543664e+00
  λ=2.074e-03 | Epoch  80 | lr=2.5000e-04 | Recon MSE=3.342235e+01 | ‖ω‖₁=6.986004e+00
  λ=2.074e-03 | Epoch  90 | lr=2.5000e-04 | Recon MSE=3.005186e+01 | ‖ω‖₁=6.589722e+00
  λ=2.074e-03 | Epoch 100 | lr=2.5000e-04 | Recon MSE=2.876064e+01 | ‖ω‖₁=6.276285e+00
  λ=2.074e-03 | Epoch 110 | lr=2.5000e-04 | Recon MSE=2.814620e+01 | ‖ω‖₁=6.012653e+00
  λ=2.074e-03 | Epoch 120 | lr=1.2500e-04 | Recon MSE=2.782592e+01 | ‖ω‖₁=5.782591e+00
  λ=2.074e-03 | Epoch 130 | lr=1.2500e-04 | Recon MSE=2.763847e+01 | ‖ω‖₁=5.577850e+00
  λ=2.074e-03 | Epoch 140 | lr=1.2500e-04 | Recon MSE=2.751864e+01 | ‖ω‖₁=5.392974e+00
  λ=2.074e-03 | Epoch 150 | lr=1.2500e-04 | Recon MSE=2.744587e+01 | ‖ω‖₁=5.223006e+00
  λ=2.074e-03 | Epoch 160 | lr=6.2500e-05 | Recon MSE=2.740007e+01 | ‖ω‖₁=5.065270e+00
  λ=2.074e-03 | Epoch 170 | lr=6.2500e-05 | Recon MSE=2.737123e+01 | ‖ω‖₁=4.918356e+00
  λ=2.074e-03 | Epoch 180 | lr=6.2500e-05 | Recon MSE=2.735328e+01 | ‖ω‖₁=4.780057e+00
  λ=2.074e-03 | Epoch 190 | lr=6.2500e-05 | Recon MSE=2.734547e+01 | ‖ω‖₁=4.649319e+00
  λ=2.074e-03 | Epoch 200 | lr=3.1250e-05 | Recon MSE=2.734585e+01 | ‖ω‖₁=4.524847e+00
  → at λ=2.074e-03:  r(λ)=200,  rel_err=9.850594e-01

-- Path iteration 6, λ = 2.488e-03   (r(λ) prev = 200)
  λ=2.488e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.578448e-02 | ‖ω‖₁=1.978138e+02
  λ=2.488e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.001022e+12 | ‖ω‖₁=1.605098e+02
  λ=2.488e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=1.427375e+20 | ‖ω‖₁=1.169923e+02
  λ=2.488e-03 | Epoch  30 | lr=1.0000e-03 | Recon MSE=4.199148e+15 | ‖ω‖₁=7.678703e+01
  λ=2.488e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=8.342545e+11 | ‖ω‖₁=3.697620e+01
  λ=2.488e-03 | Epoch  50 | lr=5.0000e-04 | Recon MSE=4.145738e+07 | ‖ω‖₁=9.044592e+00
  λ=2.488e-03 | Epoch  60 | lr=5.0000e-04 | Recon MSE=1.377395e+07 | ‖ω‖₁=7.757140e+00
  λ=2.488e-03 | Epoch  70 | lr=5.0000e-04 | Recon MSE=6.638236e+06 | ‖ω‖₁=7.152526e+00
  λ=2.488e-03 | Epoch  80 | lr=2.5000e-04 | Recon MSE=3.700372e+06 | ‖ω‖₁=6.722851e+00
  λ=2.488e-03 | Epoch  90 | lr=2.5000e-04 | Recon MSE=2.175422e+06 | ‖ω‖₁=6.381399e+00
  λ=2.488e-03 | Epoch 100 | lr=2.5000e-04 | Recon MSE=1.319080e+06 | ‖ω‖₁=6.094588e+00
  λ=2.488e-03 | Epoch 110 | lr=2.5000e-04 | Recon MSE=8.301472e+05 | ‖ω‖₁=5.844025e+00
  λ=2.488e-03 | Epoch 120 | lr=1.2500e-04 | Recon MSE=5.405670e+05 | ‖ω‖₁=5.620165e+00
  λ=2.488e-03 | Epoch 130 | lr=1.2500e-04 | Recon MSE=3.640819e+05 | ‖ω‖₁=5.417474e+00
  λ=2.488e-03 | Epoch 140 | lr=1.2500e-04 | Recon MSE=2.486981e+05 | ‖ω‖₁=5.230936e+00
  λ=2.488e-03 | Epoch 150 | lr=1.2500e-04 | Recon MSE=1.732835e+05 | ‖ω‖₁=5.057976e+00
  λ=2.488e-03 | Epoch 160 | lr=6.2500e-05 | Recon MSE=1.216408e+05 | ‖ω‖₁=4.895526e+00
  λ=2.488e-03 | Epoch 170 | lr=6.2500e-05 | Recon MSE=8.404758e+04 | ‖ω‖₁=4.742142e+00
  λ=2.488e-03 | Epoch 180 | lr=6.2500e-05 | Recon MSE=5.833741e+04 | ‖ω‖₁=4.596734e+00
  λ=2.488e-03 | Epoch 190 | lr=6.2500e-05 | Recon MSE=4.061550e+04 | ‖ω‖₁=4.458409e+00
  λ=2.488e-03 | Epoch 200 | lr=3.1250e-05 | Recon MSE=2.865489e+04 | ‖ω‖₁=4.326412e+00
  → at λ=2.488e-03:  r(λ)=200,  rel_err=3.153849e+01

-- Path iteration 7, λ = 2.986e-03   (r(λ) prev = 200)
  λ=2.986e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.346376e+00 | ‖ω‖₁=1.973166e+02
  λ=2.986e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.866960e+00 | ‖ω‖₁=1.537093e+02
  λ=2.986e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=6.511847e+00 | ‖ω‖₁=1.059345e+02
  λ=2.986e-03 | Epoch  30 | lr=1.0000e-03 | Recon MSE=1.453787e+01 | ‖ω‖₁=5.816839e+01
  λ=2.986e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=2.569131e+01 | ‖ω‖₁=1.054085e+01
  λ=2.986e-03 | Epoch  50 | lr=5.0000e-04 | Recon MSE=2.643623e+01 | ‖ω‖₁=6.425211e+00
  λ=2.986e-03 | Epoch  60 | lr=5.0000e-04 | Recon MSE=2.657219e+01 | ‖ω‖₁=5.940292e+00
  λ=2.986e-03 | Epoch  70 | lr=5.0000e-04 | Recon MSE=2.666385e+01 | ‖ω‖₁=5.598925e+00
  λ=2.986e-03 | Epoch  80 | lr=2.5000e-04 | Recon MSE=2.673407e+01 | ‖ω‖₁=5.324038e+00
  λ=2.986e-03 | Epoch  90 | lr=2.5000e-04 | Recon MSE=2.679526e+01 | ‖ω‖₁=5.089385e+00
  λ=2.986e-03 | Epoch 100 | lr=2.5000e-04 | Recon MSE=2.684850e+01 | ‖ω‖₁=4.880908e+00
  λ=2.986e-03 | Epoch 110 | lr=2.5000e-04 | Recon MSE=2.689624e+01 | ‖ω‖₁=4.690705e+00
  λ=2.986e-03 | Epoch 120 | lr=1.2500e-04 | Recon MSE=2.693972e+01 | ‖ω‖₁=4.515247e+00
  λ=2.986e-03 | Epoch 130 | lr=1.2500e-04 | Recon MSE=2.698217e+01 | ‖ω‖₁=4.351854e+00
  λ=2.986e-03 | Epoch 140 | lr=1.2500e-04 | Recon MSE=2.702206e+01 | ‖ω‖₁=4.197856e+00
  λ=2.986e-03 | Epoch 150 | lr=1.2500e-04 | Recon MSE=2.705974e+01 | ‖ω‖₁=4.051994e+00
  λ=2.986e-03 | Epoch 160 | lr=6.2500e-05 | Recon MSE=2.709524e+01 | ‖ω‖₁=3.913045e+00
  λ=2.986e-03 | Epoch 170 | lr=6.2500e-05 | Recon MSE=2.713032e+01 | ‖ω‖₁=3.780106e+00
  λ=2.986e-03 | Epoch 180 | lr=6.2500e-05 | Recon MSE=2.716389e+01 | ‖ω‖₁=3.652609e+00
  λ=2.986e-03 | Epoch 190 | lr=6.2500e-05 | Recon MSE=2.719601e+01 | ‖ω‖₁=3.529995e+00
  λ=2.986e-03 | Epoch 200 | lr=3.1250e-05 | Recon MSE=2.722696e+01 | ‖ω‖₁=3.411711e+00
  → at λ=2.986e-03:  r(λ)=200,  rel_err=9.829426e-01

-- Path iteration 8, λ = 3.583e-03   (r(λ) prev = 200)
  λ=3.583e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=4.504908e-02 | ‖ω‖₁=1.969433e+02
  λ=3.583e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.903304e+10 | ‖ω‖₁=1.452812e+02
  λ=3.583e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=5.049397e+12 | ‖ω‖₁=8.495675e+01
  λ=3.583e-03 | Epoch  30 | lr=1.0000e-03 | Recon MSE=3.926785e+04 | ‖ω‖₁=2.742500e+01
  λ=3.583e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=2.917232e+01 | ‖ω‖₁=7.627791e+00
  λ=3.583e-03 | Epoch  50 | lr=5.0000e-04 | Recon MSE=2.764630e+01 | ‖ω‖₁=6.709902e+00
  λ=3.583e-03 | Epoch  60 | lr=5.0000e-04 | Recon MSE=2.730947e+01 | ‖ω‖₁=6.158038e+00
  λ=3.583e-03 | Epoch  70 | lr=5.0000e-04 | Recon MSE=2.721730e+01 | ‖ω‖₁=5.746649e+00
  λ=3.583e-03 | Epoch  80 | lr=2.5000e-04 | Recon MSE=2.720345e+01 | ‖ω‖₁=5.410081e+00
  λ=3.583e-03 | Epoch  90 | lr=2.5000e-04 | Recon MSE=2.722029e+01 | ‖ω‖₁=5.122074e+00
  λ=3.583e-03 | Epoch 100 | lr=2.5000e-04 | Recon MSE=2.725267e+01 | ‖ω‖₁=4.868046e+00
  λ=3.583e-03 | Epoch 110 | lr=2.5000e-04 | Recon MSE=2.729019e+01 | ‖ω‖₁=4.639209e+00
  λ=3.583e-03 | Epoch 120 | lr=1.2500e-04 | Recon MSE=2.732967e+01 | ‖ω‖₁=4.429725e+00
  λ=3.583e-03 | Epoch 130 | lr=1.2500e-04 | Recon MSE=2.736912e+01 | ‖ω‖₁=4.235102e+00
  λ=3.583e-03 | Epoch 140 | lr=1.2500e-04 | Recon MSE=2.740811e+01 | ‖ω‖₁=4.052733e+00
  λ=3.583e-03 | Epoch 150 | lr=1.2500e-04 | Recon MSE=2.744637e+01 | ‖ω‖₁=3.881211e+00
  λ=3.583e-03 | Epoch 160 | lr=6.2500e-05 | Recon MSE=2.748358e+01 | ‖ω‖₁=3.718972e+00
  λ=3.583e-03 | Epoch 170 | lr=6.2500e-05 | Recon MSE=2.751967e+01 | ‖ω‖₁=3.564414e+00
  λ=3.583e-03 | Epoch 180 | lr=6.2500e-05 | Recon MSE=2.755449e+01 | ‖ω‖₁=3.416936e+00
  λ=3.583e-03 | Epoch 190 | lr=6.2500e-05 | Recon MSE=2.758797e+01 | ‖ω‖₁=3.275598e+00
  λ=3.583e-03 | Epoch 200 | lr=3.1250e-05 | Recon MSE=2.762025e+01 | ‖ω‖₁=3.139852e+00
  → at λ=3.583e-03:  r(λ)=200,  rel_err=9.900171e-01

-- Path iteration 9, λ = 4.300e-03   (r(λ) prev = 200)
  λ=4.300e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.246283e+00 | ‖ω‖₁=1.962648e+02
  λ=4.300e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.206585e+12 | ‖ω‖₁=1.325152e+02
  λ=4.300e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=6.293448e+05 | ‖ω‖₁=6.289804e+01
  λ=4.300e-03 | Epoch  30 | lr=1.0000e-03 | Recon MSE=3.077656e+01 | ‖ω‖₁=7.745125e+00
  λ=4.300e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=2.825410e+01 | ‖ω‖₁=6.443340e+00
  λ=4.300e-03 | Epoch  50 | lr=5.0000e-04 | Recon MSE=2.762403e+01 | ‖ω‖₁=5.839905e+00
  λ=4.300e-03 | Epoch  60 | lr=5.0000e-04 | Recon MSE=2.738178e+01 | ‖ω‖₁=5.406747e+00
  λ=4.300e-03 | Epoch  70 | lr=5.0000e-04 | Recon MSE=2.727793e+01 | ‖ω‖₁=5.057457e+00
  λ=4.300e-03 | Epoch  80 | lr=2.5000e-04 | Recon MSE=2.724589e+01 | ‖ω‖₁=4.760219e+00
  λ=4.300e-03 | Epoch  90 | lr=2.5000e-04 | Recon MSE=2.724816e+01 | ‖ω‖₁=4.498573e+00
