2025-06-17 12:51:55,315 - sparsemodesnet.heat_equation - INFO - Starting heat_equation experiment
2025-06-17 12:51:55,315 - sparsemodesnet.heat_equation - INFO - Log file: logs/heat_equation_20250617_125155.log
2025-06-17 12:51:55,316 - sparsemodesnet.heat_equation - INFO - Experiment: Heat Equation
2025-06-17 12:51:55,316 - sparsemodesnet.heat_equation - INFO - Data shape: (128, 1000)
2025-06-17 12:51:55,317 - sparsemodesnet.heat_equation - INFO - POD dimension: 128
2025-06-17 12:51:55,317 - sparsemodesnet.heat_equation - INFO - Hidden units: [128, 1200, 128]
2025-06-17 12:51:55,318 - sparsemodesnet.heat_equation - INFO - Regularization method: dense2sparse
2025-06-17 12:51:55,318 - sparsemodesnet.heat_equation - INFO - Device: mps
2025-06-17 12:51:55,318 - sparsemodesnet.heat_equation - INFO - Training parameters: M=1.0, lr=0.001, batch_size=64
2025-06-17 12:51:55,318 - sparsemodesnet.heat_equation - INFO - Optimizer: Adam, knee_method: zmethod
2025-06-17 12:51:55,319 - sparsemodesnet.heat_equation - INFO - NN type: PiNetCCP with polynomial order of 2, and 2 number of polynomial blocks
2025-06-17 12:51:55,319 - sparsemodesnet.heat_equation - INFO - ==================================================

=== SparseModesNet (λ-path=dense2sparse) on Heat Equation: d=128, n=1000, s=128 ===

=== Dense-To-Sparse (default) λ-Path ===

-- Path iteration 1, λ = 1.000e-03   (r(λ) prev = 128)
  λ=1.000e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.494462e-04 | ‖ω‖₁=1.269361e+02
  λ=1.611e-03 | Epoch 100 | lr=6.2500e-05 | Recon MSE=2.826383e-07 | ‖ω‖₁=5.409697e+00
  λ=1.611e-03 | Epoch 110 | lr=6.2500e-05 | Recon MSE=2.764348e-07 | ‖ω‖₁=4.947325e+00
  λ=1.611e-03 | Epoch 120 | lr=3.1250e-05 | Recon MSE=2.726901e-07 | ‖ω‖₁=4.516875e+00
  → at λ=1.611e-03:  r(λ)=128,  rel_err=1.455885e-03

-- Path iteration 7, λ = 1.772e-03   (r(λ) prev = 128)
  λ=1.772e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.178116e-04 | ‖ω‖₁=1.261129e+02
  λ=1.772e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.060575e-06 | ‖ω‖₁=9.385089e+01
  λ=1.772e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=1.462902e-04 | ‖ω‖₁=5.801616e+01
  λ=1.772e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.038854e-06 | ‖ω‖₁=2.206479e+01
  λ=1.772e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=1.054138e-06 | ‖ω‖₁=1.000233e+01
  λ=1.772e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=3.374870e-07 | ‖ω‖₁=8.470857e+00
  λ=1.772e-03 | Epoch  60 | lr=2.5000e-04 | Recon MSE=2.774505e-07 | ‖ω‖₁=7.494672e+00
  λ=1.772e-03 | Epoch  70 | lr=2.5000e-04 | Recon MSE=2.339031e-07 | ‖ω‖₁=6.773918e+00
  λ=1.772e-03 | Epoch  80 | lr=1.2500e-04 | Recon MSE=2.378799e-07 | ‖ω‖₁=6.142305e+00
  λ=1.772e-03 | Epoch  90 | lr=1.2500e-04 | Recon MSE=2.358618e-07 | ‖ω‖₁=5.582207e+00
  λ=1.772e-03 | Epoch 100 | lr=6.2500e-05 | Recon MSE=2.473873e-07 | ‖ω‖₁=5.070663e+00
  λ=1.772e-03 | Epoch 110 | lr=6.2500e-05 | Recon MSE=2.423482e-07 | ‖ω‖₁=4.598057e+00
  λ=1.772e-03 | Epoch 120 | lr=3.1250e-05 | Recon MSE=2.501962e-07 | ‖ω‖₁=4.156888e+00
  → at λ=1.772e-03:  r(λ)=128,  rel_err=1.370259e-03

-- Path iteration 8, λ = 1.949e-03   (r(λ) prev = 128)
  λ=1.949e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.556241e-04 | ‖ω‖₁=1.259369e+02
  λ=1.949e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=7.307171e-05 | ‖ω‖₁=9.043932e+01
  λ=1.949e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=4.215247e-06 | ‖ω‖₁=5.100141e+01
  λ=1.949e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.904120e-06 | ‖ω‖₁=1.226612e+01
  λ=1.949e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=2.574451e-06 | ‖ω‖₁=9.332434e+00
  λ=1.949e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=8.498082e-07 | ‖ω‖₁=8.000687e+00
  λ=1.949e-03 | Epoch  60 | lr=2.5000e-04 | Recon MSE=3.854032e-07 | ‖ω‖₁=7.088514e+00
  λ=1.949e-03 | Epoch  70 | lr=2.5000e-04 | Recon MSE=2.648412e-07 | ‖ω‖₁=6.351788e+00
  λ=1.949e-03 | Epoch  80 | lr=1.2500e-04 | Recon MSE=2.534067e-07 | ‖ω‖₁=5.706793e+00
  λ=1.949e-03 | Epoch  90 | lr=1.2500e-04 | Recon MSE=2.614775e-07 | ‖ω‖₁=5.124544e+00
  λ=1.949e-03 | Epoch 100 | lr=6.2500e-05 | Recon MSE=2.726318e-07 | ‖ω‖₁=4.590205e+00
  λ=1.949e-03 | Epoch 110 | lr=6.2500e-05 | Recon MSE=2.794549e-07 | ‖ω‖₁=4.095319e+00
  λ=1.949e-03 | Epoch 120 | lr=3.1250e-05 | Recon MSE=2.774723e-07 | ‖ω‖₁=3.632894e+00
  → at λ=1.949e-03:  r(λ)=128,  rel_err=1.467569e-03

-- Path iteration 9, λ = 2.144e-03   (r(λ) prev = 128)
  λ=2.144e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.780637e-04 | ‖ω‖₁=1.257215e+02
  λ=2.144e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=9.551702e-07 | ‖ω‖₁=8.664133e+01
  λ=2.144e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=8.403780e-05 | ‖ω‖₁=4.316403e+01
  λ=2.144e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.884362e-06 | ‖ω‖₁=1.070986e+01
  λ=2.144e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=1.704101e-06 | ‖ω‖₁=8.600202e+00
  λ=2.144e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=3.576761e-07 | ‖ω‖₁=7.466004e+00
  λ=2.144e-03 | Epoch  60 | lr=2.5000e-04 | Recon MSE=2.784144e-07 | ‖ω‖₁=6.595618e+00
  λ=2.144e-03 | Epoch  70 | lr=2.5000e-04 | Recon MSE=2.728097e-07 | ‖ω‖₁=5.861956e+00
  λ=2.144e-03 | Epoch  80 | lr=1.2500e-04 | Recon MSE=2.628171e-07 | ‖ω‖₁=5.206109e+00
  λ=2.144e-03 | Epoch  90 | lr=1.2500e-04 | Recon MSE=2.601851e-07 | ‖ω‖₁=4.614696e+00
  λ=2.144e-03 | Epoch 100 | lr=6.2500e-05 | Recon MSE=2.730779e-07 | ‖ω‖₁=4.071426e+00
  λ=2.144e-03 | Epoch 110 | lr=6.2500e-05 | Recon MSE=2.815960e-07 | ‖ω‖₁=3.565780e+00
  λ=2.144e-03 | Epoch 120 | lr=3.1250e-05 | Recon MSE=2.860967e-07 | ‖ω‖₁=3.091890e+00
  → at λ=2.144e-03:  r(λ)=128,  rel_err=1.472062e-03

-- Path iteration 10, λ = 2.358e-03   (r(λ) prev = 128)
  λ=2.358e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.971210e-04 | ‖ω‖₁=1.255043e+02
  λ=2.358e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=9.434298e-06 | ‖ω‖₁=8.246847e+01
  λ=2.358e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=1.858950e-05 | ‖ω‖₁=3.464433e+01
  λ=2.358e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=3.551025e-06 | ‖ω‖₁=9.849665e+00
  λ=2.358e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=2.174605e-06 | ‖ω‖₁=7.992584e+00
  λ=2.358e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=4.242672e-07 | ‖ω‖₁=6.930005e+00
  λ=2.358e-03 | Epoch  60 | lr=2.5000e-04 | Recon MSE=2.930244e-07 | ‖ω‖₁=6.073800e+00
  λ=2.358e-03 | Epoch  70 | lr=2.5000e-04 | Recon MSE=2.686977e-07 | ‖ω‖₁=5.343461e+00
  λ=2.358e-03 | Epoch  80 | lr=1.2500e-04 | Recon MSE=2.803025e-07 | ‖ω‖₁=4.691065e+00
  λ=2.358e-03 | Epoch  90 | lr=1.2500e-04 | Recon MSE=2.888161e-07 | ‖ω‖₁=4.095110e+00
  λ=2.358e-03 | Epoch 100 | lr=6.2500e-05 | Recon MSE=3.135741e-07 | ‖ω‖₁=3.542333e+00
  λ=2.358e-03 | Epoch 110 | lr=6.2500e-05 | Recon MSE=3.287048e-07 | ‖ω‖₁=3.026982e+00
  λ=2.358e-03 | Epoch 120 | lr=3.1250e-05 | Recon MSE=3.337041e-07 | ‖ω‖₁=2.540195e+00
  → at λ=2.358e-03:  r(λ)=128,  rel_err=1.596528e-03

-- Path iteration 11, λ = 2.594e-03   (r(λ) prev = 128)
  λ=2.594e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.678219e-04 | ‖ω‖₁=1.252452e+02
  λ=2.594e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.372993e-05 | ‖ω‖₁=7.784270e+01
  λ=2.594e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=3.972029e-05 | ‖ω‖₁=2.520351e+01
  λ=2.594e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=3.855870e-06 | ‖ω‖₁=9.225769e+00
  λ=2.594e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=6.694092e-07 | ‖ω‖₁=7.642003e+00
  λ=2.594e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=2.742349e-07 | ‖ω‖₁=6.577532e+00
  λ=2.594e-03 | Epoch  60 | lr=2.5000e-04 | Recon MSE=2.495316e-07 | ‖ω‖₁=5.699014e+00
  λ=2.594e-03 | Epoch  70 | lr=2.5000e-04 | Recon MSE=2.491044e-07 | ‖ω‖₁=4.941155e+00
  λ=2.594e-03 | Epoch  80 | lr=1.2500e-04 | Recon MSE=2.680603e-07 | ‖ω‖₁=4.263201e+00
  λ=2.594e-03 | Epoch  90 | lr=1.2500e-04 | Recon MSE=2.638746e-07 | ‖ω‖₁=3.644265e+00
  λ=2.594e-03 | Epoch 100 | lr=6.2500e-05 | Recon MSE=2.798311e-07 | ‖ω‖₁=3.069778e+00
  λ=2.594e-03 | Epoch 110 | lr=6.2500e-05 | Recon MSE=2.948207e-07 | ‖ω‖₁=2.532876e+00
  λ=2.594e-03 | Epoch 120 | lr=3.1250e-05 | Recon MSE=3.007553e-07 | ‖ω‖₁=2.026824e+00
  → at λ=2.594e-03:  r(λ)=128,  rel_err=1.504552e-03

-- Path iteration 12, λ = 2.853e-03   (r(λ) prev = 128)
  λ=2.853e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.469788e-04 | ‖ω‖₁=1.249705e+02
  λ=2.853e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.141003e-05 | ‖ω‖₁=7.278787e+01
  λ=2.853e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=4.614528e-06 | ‖ω‖₁=1.482930e+01
  λ=2.853e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.998912e-06 | ‖ω‖₁=8.539602e+00
  λ=2.853e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=3.629325e-07 | ‖ω‖₁=7.130765e+00
  λ=2.853e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=2.787409e-07 | ‖ω‖₁=6.078595e+00
  λ=2.853e-03 | Epoch  60 | lr=2.5000e-04 | Recon MSE=2.573302e-07 | ‖ω‖₁=5.200239e+00
  λ=2.853e-03 | Epoch  70 | lr=2.5000e-04 | Recon MSE=2.666790e-07 | ‖ω‖₁=4.431100e+00
  λ=2.853e-03 | Epoch  80 | lr=1.2500e-04 | Recon MSE=2.746170e-07 | ‖ω‖₁=3.737604e+00
  λ=2.853e-03 | Epoch  90 | lr=1.2500e-04 | Recon MSE=2.792352e-07 | ‖ω‖₁=3.104274e+00
  λ=2.853e-03 | Epoch 100 | lr=6.2500e-05 | Recon MSE=2.919238e-07 | ‖ω‖₁=2.516367e+00
  λ=2.853e-03 | Epoch 110 | lr=6.2500e-05 | Recon MSE=3.043043e-07 | ‖ω‖₁=1.963772e+00
  λ=2.853e-03 | Epoch 120 | lr=3.1250e-05 | Recon MSE=3.052719e-07 | ‖ω‖₁=1.444353e+00
  → at λ=2.853e-03:  r(λ)=128,  rel_err=1.539158e-03

-- Path iteration 13, λ = 3.138e-03   (r(λ) prev = 128)
  λ=3.138e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.564813e-04 | ‖ω‖₁=1.246707e+02
  λ=3.138e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=6.226618e-05 | ‖ω‖₁=6.727733e+01
  λ=3.138e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=1.792595e-05 | ‖ω‖₁=1.089934e+01
  λ=3.138e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.422075e-06 | ‖ω‖₁=8.121490e+00
  λ=3.138e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=3.450348e-07 | ‖ω‖₁=6.717279e+00
  λ=3.138e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=2.618017e-07 | ‖ω‖₁=5.654470e+00
  λ=3.138e-03 | Epoch  60 | lr=2.5000e-04 | Recon MSE=2.631885e-07 | ‖ω‖₁=4.750877e+00
  λ=3.138e-03 | Epoch  70 | lr=2.5000e-04 | Recon MSE=2.888349e-07 | ‖ω‖₁=3.957737e+00
  λ=3.138e-03 | Epoch  80 | lr=1.2500e-04 | Recon MSE=2.615132e-07 | ‖ω‖₁=3.240725e+00
  λ=3.138e-03 | Epoch  90 | lr=1.2500e-04 | Recon MSE=2.716763e-07 | ‖ω‖₁=2.583558e+00
  λ=3.138e-03 | Epoch 100 | lr=6.2500e-05 | Recon MSE=2.958969e-07 | ‖ω‖₁=1.972024e+00
  λ=3.138e-03 | Epoch 110 | lr=6.2500e-05 | Recon MSE=3.024861e-07 | ‖ω‖₁=1.397139e+00
  λ=3.138e-03 | Epoch 120 | lr=3.1250e-05 | Recon MSE=3.060333e-07 | ‖ω‖₁=8.562010e-01
  → at λ=3.138e-03:  r(λ)=127,  rel_err=1.593716e-03

-- Path iteration 14, λ = 3.452e-03   (r(λ) prev = 127)
  λ=3.452e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.315831e-04 | ‖ω‖₁=1.243379e+02
  λ=3.452e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=3.258049e-05 | ‖ω‖₁=6.113895e+01
  λ=3.452e-03 | Epoch  20 | lr=1.0000e-03 | Recon MSE=3.855445e-05 | ‖ω‖₁=9.888731e+00
  λ=3.452e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.150291e-06 | ‖ω‖₁=7.560807e+00
  λ=3.452e-03 | Epoch  40 | lr=5.0000e-04 | Recon MSE=3.804895e-07 | ‖ω‖₁=6.219113e+00
  λ=3.452e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=2.798382e-07 | ‖ω‖₁=5.154616e+00
