2025-06-17 16:28:36,811 - sparsemodesnet.advecting_pulse - INFO - Starting advecting_pulse experiment
2025-06-17 16:28:36,812 - sparsemodesnet.advecting_pulse - INFO - Log file: /Users/tkoike3/Dev/Research/sparsemodesnet/experiments/logs/advecting_pulse_20250617_162836.log
2025-06-17 16:28:36,812 - sparsemodesnet.advecting_pulse - INFO - Experiment: Advecting Pulse
2025-06-17 16:28:36,812 - sparsemodesnet.advecting_pulse - INFO - Data shape: (1024, 1000)
2025-06-17 16:28:36,813 - sparsemodesnet.advecting_pulse - INFO - POD dimension: 200
2025-06-17 16:28:36,813 - sparsemodesnet.advecting_pulse - INFO - Hidden units: [200, 5000, 200]
2025-06-17 16:28:36,813 - sparsemodesnet.advecting_pulse - INFO - Regularization method: dense2sparse
2025-06-17 16:28:36,814 - sparsemodesnet.advecting_pulse - INFO - Device: mps
2025-06-17 16:28:36,814 - sparsemodesnet.advecting_pulse - INFO - Training parameters: M=2.0, lr=0.001, batch_size=128
2025-06-17 16:28:36,814 - sparsemodesnet.advecting_pulse - INFO - Optimizer: Adam, knee_method: dfdt
2025-06-17 16:28:36,815 - sparsemodesnet.advecting_pulse - INFO - NN type: PiNetCCP with polynomial order of 2, and 2 number of polynomial blocks
2025-06-17 16:28:36,815 - sparsemodesnet.advecting_pulse - INFO - ==================================================

=== SparseModesNet (λ-path=dense2sparse) on Advecting Pulse: d=1024, n=1000, s=200 ===

=== Dense-To-Sparse (default) λ-Path ===

-- Path iteration 1, λ = 1.000e-03   (r(λ) prev = 200)
  λ=1.000e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.799109e-01 | ‖ω‖₁=1.989247e+02
  λ=5.160e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.745284e-01 | ‖ω‖₁=6.657424e+00
  λ=5.160e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=7.175233e-02 | ‖ω‖₁=5.709975e+00
  λ=5.160e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=5.688495e-02 | ‖ω‖₁=5.224503e+00
  λ=5.160e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=4.742085e-02 | ‖ω‖₁=4.852362e+00
  λ=5.160e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=4.337860e-02 | ‖ω‖₁=4.538607e+00
  λ=5.160e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=4.012939e-02 | ‖ω‖₁=4.265310e+00
  λ=5.160e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=3.886718e-02 | ‖ω‖₁=4.018507e+00
  λ=5.160e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=3.754181e-02 | ‖ω‖₁=3.794632e+00
  → at λ=5.160e-03:  r(λ)=200,  rel_err=3.638660e-02

-- Path iteration 11, λ = 6.192e-03   (r(λ) prev = 200)
  λ=6.192e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.773211e-01 | ‖ω‖₁=1.944128e+02
  λ=6.192e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=4.938388e-01 | ‖ω‖₁=1.109337e+02
  λ=6.192e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=4.071589e-01 | ‖ω‖₁=1.787623e+01
  λ=6.192e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.079653e-01 | ‖ω‖₁=5.963134e+00
  λ=6.192e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=6.889119e-02 | ‖ω‖₁=5.321639e+00
  λ=6.192e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=5.756069e-02 | ‖ω‖₁=4.869307e+00
  λ=6.192e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=4.989972e-02 | ‖ω‖₁=4.506355e+00
  λ=6.192e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=4.624546e-02 | ‖ω‖₁=4.192447e+00
  λ=6.192e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=4.327569e-02 | ‖ω‖₁=3.913921e+00
  λ=6.192e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=4.242369e-02 | ‖ω‖₁=3.658610e+00
  λ=6.192e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=4.127756e-02 | ‖ω‖₁=3.424019e+00
  → at λ=6.192e-03:  r(λ)=200,  rel_err=3.816229e-02

-- Path iteration 12, λ = 7.430e-03   (r(λ) prev = 200)
  λ=7.430e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.905789e-01 | ‖ω‖₁=1.933197e+02
  λ=7.430e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=7.200788e-01 | ‖ω‖₁=9.216415e+01
  λ=7.430e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=3.620737e-01 | ‖ω‖₁=6.838068e+00
  λ=7.430e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=8.883680e-02 | ‖ω‖₁=5.619022e+00
  λ=7.430e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=6.137845e-02 | ‖ω‖₁=5.027428e+00
  λ=7.430e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=5.119984e-02 | ‖ω‖₁=4.576026e+00
  λ=7.430e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=4.425975e-02 | ‖ω‖₁=4.200623e+00
  λ=7.430e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=4.138876e-02 | ‖ω‖₁=3.870631e+00
  λ=7.430e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=3.887400e-02 | ‖ω‖₁=3.575990e+00
  λ=7.430e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=3.837519e-02 | ‖ω‖₁=3.304742e+00
  λ=7.430e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=3.749301e-02 | ‖ω‖₁=3.055157e+00
  → at λ=7.430e-03:  r(λ)=200,  rel_err=3.638321e-02

-- Path iteration 13, λ = 8.916e-03   (r(λ) prev = 200)
  λ=8.916e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=1.894687e-01 | ‖ω‖₁=1.920865e+02
  λ=8.916e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=7.217453e-01 | ‖ω‖₁=6.939632e+01
  λ=8.916e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.530287e-01 | ‖ω‖₁=6.132592e+00
  λ=8.916e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=9.588423e-02 | ‖ω‖₁=5.205414e+00
  λ=8.916e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=6.771815e-02 | ‖ω‖₁=4.628643e+00
  λ=8.916e-03 | Epoch  50 | lr=2.5000e-04 | Recon MSE=5.768792e-02 | ‖ω‖₁=4.171279e+00
  λ=8.916e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=5.049407e-02 | ‖ω‖₁=3.782996e+00
  λ=8.916e-03 | Epoch  70 | lr=1.2500e-04 | Recon MSE=4.768579e-02 | ‖ω‖₁=3.437926e+00
  λ=8.916e-03 | Epoch  80 | lr=6.2500e-05 | Recon MSE=4.511223e-02 | ‖ω‖₁=3.128129e+00
  λ=8.916e-03 | Epoch  90 | lr=6.2500e-05 | Recon MSE=4.490903e-02 | ‖ω‖₁=2.841980e+00
  λ=8.916e-03 | Epoch 100 | lr=3.1250e-05 | Recon MSE=4.415305e-02 | ‖ω‖₁=2.577793e+00
  → at λ=8.916e-03:  r(λ)=200,  rel_err=3.949480e-02

-- Path iteration 14, λ = 1.070e-02   (r(λ) prev = 200)
  λ=1.070e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.546118e-01 | ‖ω‖₁=1.904443e+02
  λ=1.070e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=9.185257e-01 | ‖ω‖₁=4.185207e+01
  λ=1.070e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.807752e-01 | ‖ω‖₁=5.757511e+00
  λ=1.070e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=9.477360e-02 | ‖ω‖₁=4.915707e+00
  λ=1.070e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=6.633042e-02 | ‖ω‖₁=4.335718e+00
  λ=1.070e-02 | Epoch  50 | lr=2.5000e-04 | Recon MSE=5.614870e-02 | ‖ω‖₁=3.861234e+00
  λ=1.070e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=4.874637e-02 | ‖ω‖₁=3.454703e+00
  λ=1.070e-02 | Epoch  70 | lr=1.2500e-04 | Recon MSE=4.621567e-02 | ‖ω‖₁=3.090313e+00
  λ=1.070e-02 | Epoch  80 | lr=6.2500e-05 | Recon MSE=4.375746e-02 | ‖ω‖₁=2.760237e+00
  λ=1.070e-02 | Epoch  90 | lr=6.2500e-05 | Recon MSE=4.409628e-02 | ‖ω‖₁=2.453256e+00
  λ=1.070e-02 | Epoch 100 | lr=3.1250e-05 | Recon MSE=4.340924e-02 | ‖ω‖₁=2.169709e+00
  → at λ=1.070e-02:  r(λ)=200,  rel_err=3.917438e-02

-- Path iteration 15, λ = 1.284e-02   (r(λ) prev = 200)
  λ=1.284e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.349639e-01 | ‖ω‖₁=1.886271e+02
  λ=1.284e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.170550e+00 | ‖ω‖₁=1.216592e+01
  λ=1.284e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.742581e-01 | ‖ω‖₁=5.381864e+00
  λ=1.284e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.013904e-01 | ‖ω‖₁=4.567701e+00
  λ=1.284e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=6.974269e-02 | ‖ω‖₁=3.969469e+00
  λ=1.284e-02 | Epoch  50 | lr=2.5000e-04 | Recon MSE=5.945222e-02 | ‖ω‖₁=3.471916e+00
  λ=1.284e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=5.144001e-02 | ‖ω‖₁=3.041174e+00
  λ=1.284e-02 | Epoch  70 | lr=1.2500e-04 | Recon MSE=4.906426e-02 | ‖ω‖₁=2.652414e+00
  λ=1.284e-02 | Epoch  80 | lr=6.2500e-05 | Recon MSE=4.654679e-02 | ‖ω‖₁=2.300569e+00
  λ=1.284e-02 | Epoch  90 | lr=6.2500e-05 | Recon MSE=4.775839e-02 | ‖ω‖₁=1.972900e+00
  λ=1.284e-02 | Epoch 100 | lr=3.1250e-05 | Recon MSE=4.739016e-02 | ‖ω‖₁=1.669147e+00
  → at λ=1.284e-02:  r(λ)=200,  rel_err=4.092506e-02

-- Path iteration 16, λ = 1.541e-02   (r(λ) prev = 200)
  λ=1.541e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.503807e-01 | ‖ω‖₁=1.863958e+02
  λ=1.541e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.732918e+00 | ‖ω‖₁=6.520047e+00
  λ=1.541e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.929366e-01 | ‖ω‖₁=4.949942e+00
  λ=1.541e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.185316e-01 | ‖ω‖₁=4.127895e+00
  λ=1.541e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=8.345066e-02 | ‖ω‖₁=3.504718e+00
  λ=1.541e-02 | Epoch  50 | lr=2.5000e-04 | Recon MSE=7.194718e-02 | ‖ω‖₁=2.980899e+00
