2025-06-17 13:03:17,757 - sparsemodesnet.heat_equation - INFO - Starting heat_equation experiment
2025-06-17 13:03:17,757 - sparsemodesnet.heat_equation - INFO - Log file: logs/heat_equation_20250617_130317.log
2025-06-17 13:03:17,758 - sparsemodesnet.heat_equation - INFO - Experiment: Heat Equation
2025-06-17 13:03:17,758 - sparsemodesnet.heat_equation - INFO - Data shape: (128, 1000)
2025-06-17 13:03:17,758 - sparsemodesnet.heat_equation - INFO - POD dimension: 128
2025-06-17 13:03:17,759 - sparsemodesnet.heat_equation - INFO - Hidden units: [128, 8256, 2048]
2025-06-17 13:03:17,759 - sparsemodesnet.heat_equation - INFO - Regularization method: dense2sparse
2025-06-17 13:03:17,760 - sparsemodesnet.heat_equation - INFO - Device: mps
2025-06-17 13:03:17,760 - sparsemodesnet.heat_equation - INFO - Training parameters: M=4.0, lr=0.001, batch_size=64
2025-06-17 13:03:17,760 - sparsemodesnet.heat_equation - INFO - Optimizer: Adam, knee_method: zmethod
2025-06-17 13:03:17,760 - sparsemodesnet.heat_equation - INFO - NN type: PiNetCCP with polynomial order of 2, and 1 number of polynomial blocks
2025-06-17 13:03:17,761 - sparsemodesnet.heat_equation - INFO - ==================================================

=== SparseModesNet (λ-path=dense2sparse) on Heat Equation: d=128, n=1000, s=128 ===

=== Dense-To-Sparse (default) λ-Path ===

-- Path iteration 1, λ = 1.000e-03   (r(λ) prev = 128)
  λ=1.000e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.346880e-02 | ‖ω‖₁=1.269301e+02
  λ=1.200e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.857263e-05 | ‖ω‖₁=2.993971e+00
  λ=1.200e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=3.930900e-04 | ‖ω‖₁=2.573835e+00
  λ=1.200e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=8.776878e-05 | ‖ω‖₁=2.408750e+00
  → at λ=1.200e-03:  r(λ)=128,  rel_err=2.440396e-02

-- Path iteration 3, λ = 1.440e-03   (r(λ) prev = 128)
  λ=1.440e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.709335e-02 | ‖ω‖₁=1.264639e+02
  λ=1.440e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=6.357314e-07 | ‖ω‖₁=1.000185e+02
  λ=1.440e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.252788e-06 | ‖ω‖₁=7.078358e+01
  λ=1.440e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.141065e-06 | ‖ω‖₁=4.154839e+01
  λ=1.440e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=8.827677e-06 | ‖ω‖₁=1.227817e+01
  λ=1.440e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=1.570619e-05 | ‖ω‖₁=3.089566e+00
  λ=1.440e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.027683e-04 | ‖ω‖₁=2.574743e+00
  λ=1.440e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=3.965175e-05 | ‖ω‖₁=2.375946e+00
  λ=1.440e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.259964e-05 | ‖ω‖₁=2.295550e+00
  → at λ=1.440e-03:  r(λ)=128,  rel_err=1.317272e-02

-- Path iteration 4, λ = 1.728e-03   (r(λ) prev = 128)
  λ=1.728e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.027242e-02 | ‖ω‖₁=1.261626e+02
  λ=1.728e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=8.054693e-07 | ‖ω‖₁=9.447452e+01
  λ=1.728e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.630634e-06 | ‖ω‖₁=5.936061e+01
  λ=1.728e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=3.145812e-06 | ‖ω‖₁=2.423638e+01
  λ=1.728e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.196209e-05 | ‖ω‖₁=3.197282e+00
  λ=1.728e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=1.263753e-04 | ‖ω‖₁=2.637409e+00
  λ=1.728e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.357746e-05 | ‖ω‖₁=2.369285e+00
  λ=1.728e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.122500e-05 | ‖ω‖₁=2.274063e+00
  λ=1.728e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.058563e-05 | ‖ω‖₁=2.192897e+00
  → at λ=1.728e-03:  r(λ)=128,  rel_err=1.262116e-02

-- Path iteration 5, λ = 2.074e-03   (r(λ) prev = 128)
  λ=2.074e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.641905e-02 | ‖ω‖₁=1.257815e+02
  λ=2.074e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.039555e-06 | ‖ω‖₁=8.775571e+01
  λ=2.074e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.467285e-06 | ‖ω‖₁=4.567338e+01
  λ=2.074e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.031075e-05 | ‖ω‖₁=4.146819e+00
  λ=2.074e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=4.615154e-05 | ‖ω‖₁=2.725606e+00
  λ=2.074e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.226860e-05 | ‖ω‖₁=2.367886e+00
  λ=2.074e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.992843e-05 | ‖ω‖₁=2.255788e+00
  λ=2.074e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=1.991055e-05 | ‖ω‖₁=2.162769e+00
  λ=2.074e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=1.987149e-05 | ‖ω‖₁=2.081542e+00
  → at λ=2.074e-03:  r(λ)=128,  rel_err=1.241968e-02

-- Path iteration 6, λ = 2.488e-03   (r(λ) prev = 128)
  λ=2.488e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.882762e-02 | ‖ω‖₁=1.253496e+02
  λ=2.488e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.299305e-06 | ‖ω‖₁=7.966692e+01
  λ=2.488e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=6.762187e-06 | ‖ω‖₁=2.907298e+01
  λ=2.488e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.645712e-05 | ‖ω‖₁=2.902934e+00
  λ=2.488e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=3.032218e-05 | ‖ω‖₁=2.391247e+00
  λ=2.488e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.121280e-05 | ‖ω‖₁=2.253633e+00
  λ=2.488e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.067703e-05 | ‖ω‖₁=2.142425e+00
  λ=2.488e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.099430e-05 | ‖ω‖₁=2.046937e+00
  λ=2.488e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.097654e-05 | ‖ω‖₁=1.961817e+00
  → at λ=2.488e-03:  r(λ)=128,  rel_err=1.273859e-02

-- Path iteration 7, λ = 2.986e-03   (r(λ) prev = 128)
  λ=2.986e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.522538e-02 | ‖ω‖₁=1.248109e+02
  λ=2.986e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.845008e-06 | ‖ω‖₁=7.002424e+01
  λ=2.986e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=3.250516e-05 | ‖ω‖₁=9.305498e+00
  λ=2.986e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=5.745490e-05 | ‖ω‖₁=2.495849e+00
  λ=2.986e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.032812e-05 | ‖ω‖₁=2.281184e+00
  λ=2.986e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.014361e-05 | ‖ω‖₁=2.146050e+00
  λ=2.986e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.013832e-05 | ‖ω‖₁=2.033173e+00
  λ=2.986e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.061974e-05 | ‖ω‖₁=1.933612e+00
  λ=2.986e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.050995e-05 | ‖ω‖₁=1.844100e+00
  → at λ=2.986e-03:  r(λ)=128,  rel_err=1.261862e-02

-- Path iteration 8, λ = 3.583e-03   (r(λ) prev = 128)
  λ=3.583e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.866679e-02 | ‖ω‖₁=1.241866e+02
  λ=3.583e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=4.659825e-06 | ‖ω‖₁=5.840726e+01
  λ=3.583e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=7.954750e-05 | ‖ω‖₁=2.967573e+00
  λ=3.583e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.201454e-05 | ‖ω‖₁=2.355274e+00
  λ=3.583e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.089068e-05 | ‖ω‖₁=2.180816e+00
  λ=3.583e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.067685e-05 | ‖ω‖₁=2.043489e+00
  λ=3.583e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.078390e-05 | ‖ω‖₁=1.925816e+00
  λ=3.583e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.128931e-05 | ‖ω‖₁=1.821039e+00
  λ=3.583e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.108234e-05 | ‖ω‖₁=1.726070e+00
  → at λ=3.583e-03:  r(λ)=128,  rel_err=1.279283e-02

-- Path iteration 9, λ = 4.300e-03   (r(λ) prev = 128)
  λ=4.300e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.625256e-02 | ‖ω‖₁=1.234141e+02
  λ=4.300e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=8.076499e-06 | ‖ω‖₁=4.442326e+01
  λ=4.300e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=3.522385e-04 | ‖ω‖₁=2.485402e+00
  λ=4.300e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.077158e-05 | ‖ω‖₁=2.236644e+00
  λ=4.300e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.071444e-05 | ‖ω‖₁=2.062188e+00
  λ=4.300e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.067372e-05 | ‖ω‖₁=1.920938e+00
  λ=4.300e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.081774e-05 | ‖ω‖₁=1.798667e+00
  λ=4.300e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.137697e-05 | ‖ω‖₁=1.689512e+00
  λ=4.300e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.131107e-05 | ‖ω‖₁=1.589857e+00
  → at λ=4.300e-03:  r(λ)=128,  rel_err=1.285064e-02

-- Path iteration 10, λ = 5.160e-03   (r(λ) prev = 128)
  λ=5.160e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.672504e-02 | ‖ω‖₁=1.225120e+02
  λ=5.160e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.877115e-05 | ‖ω‖₁=2.767660e+01
  λ=5.160e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.228799e-05 | ‖ω‖₁=2.378633e+00
  λ=5.160e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.053221e-05 | ‖ω‖₁=2.128770e+00
  λ=5.160e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.073865e-05 | ‖ω‖₁=1.946550e+00
  λ=5.160e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.101972e-05 | ‖ω‖₁=1.796557e+00
  λ=5.160e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.100826e-05 | ‖ω‖₁=1.665470e+00
  λ=5.160e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.184715e-05 | ‖ω‖₁=1.547688e+00
  λ=5.160e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.168261e-05 | ‖ω‖₁=1.440221e+00
  → at λ=5.160e-03:  r(λ)=128,  rel_err=1.297071e-02

-- Path iteration 11, λ = 6.192e-03   (r(λ) prev = 128)
  λ=6.192e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.390912e-02 | ‖ω‖₁=1.214074e+02
  λ=6.192e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.543049e-04 | ‖ω‖₁=7.794933e+00
  λ=6.192e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.114536e-05 | ‖ω‖₁=2.270643e+00
  λ=6.192e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.045949e-05 | ‖ω‖₁=2.020661e+00
  λ=6.192e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.072332e-05 | ‖ω‖₁=1.830911e+00
  λ=6.192e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.106058e-05 | ‖ω‖₁=1.671418e+00
  λ=6.192e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.111994e-05 | ‖ω‖₁=1.530931e+00
  λ=6.192e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.205343e-05 | ‖ω‖₁=1.404591e+00
  λ=6.192e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.193671e-05 | ‖ω‖₁=1.288629e+00
  → at λ=6.192e-03:  r(λ)=128,  rel_err=1.304830e-02

-- Path iteration 12, λ = 7.430e-03   (r(λ) prev = 128)
  λ=7.430e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.881686e-02 | ‖ω‖₁=1.200849e+02
  λ=7.430e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.545889e-03 | ‖ω‖₁=2.652114e+00
  λ=7.430e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.150807e-05 | ‖ω‖₁=2.153834e+00
  λ=7.430e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.094381e-05 | ‖ω‖₁=1.897078e+00
  λ=7.430e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.129057e-05 | ‖ω‖₁=1.698416e+00
  λ=7.430e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.178488e-05 | ‖ω‖₁=1.529378e+00
  λ=7.430e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.203023e-05 | ‖ω‖₁=1.379657e+00
  λ=7.430e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.369262e-05 | ‖ω‖₁=1.244059e+00
  λ=7.430e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.379621e-05 | ‖ω‖₁=1.119291e+00
  → at λ=7.430e-03:  r(λ)=128,  rel_err=1.359328e-02

-- Path iteration 13, λ = 8.916e-03   (r(λ) prev = 128)
  λ=8.916e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.387177e-02 | ‖ω‖₁=1.185032e+02
  λ=8.916e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=3.741568e-04 | ‖ω‖₁=2.474799e+00
  λ=8.916e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.101519e-05 | ‖ω‖₁=2.040466e+00
  λ=8.916e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.092294e-05 | ‖ω‖₁=1.768821e+00
  λ=8.916e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.125918e-05 | ‖ω‖₁=1.555204e+00
  λ=8.916e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.187177e-05 | ‖ω‖₁=1.372974e+00
  λ=8.916e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.204596e-05 | ‖ω‖₁=1.211096e+00
  λ=8.916e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.401023e-05 | ‖ω‖₁=1.064412e+00
  λ=8.916e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.395661e-05 | ‖ω‖₁=9.292409e-01
  → at λ=8.916e-03:  r(λ)=128,  rel_err=1.361897e-02

-- Path iteration 14, λ = 1.070e-02   (r(λ) prev = 128)
  λ=1.070e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.380770e-02 | ‖ω‖₁=1.166065e+02
  λ=1.070e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.298242e-04 | ‖ω‖₁=2.356636e+00
  λ=1.070e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.132128e-05 | ‖ω‖₁=1.919199e+00
  λ=1.070e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.104875e-05 | ‖ω‖₁=1.631527e+00
  λ=1.070e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.149482e-05 | ‖ω‖₁=1.401126e+00
  λ=1.070e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.246415e-05 | ‖ω‖₁=1.203782e+00
  λ=1.070e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.236153e-05 | ‖ω‖₁=1.027599e+00
  λ=1.070e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.483695e-05 | ‖ω‖₁=8.678894e-01
  λ=1.070e-02 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.410873e-05 | ‖ω‖₁=7.208370e-01
  → at λ=1.070e-02:  r(λ)=128,  rel_err=1.364904e-02

-- Path iteration 15, λ = 1.284e-02   (r(λ) prev = 128)
  λ=1.284e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.204317e-02 | ‖ω‖₁=1.143280e+02
  λ=1.284e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=5.373228e-04 | ‖ω‖₁=2.253446e+00
  λ=1.284e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.224743e-05 | ‖ω‖₁=1.815904e+00
  λ=1.284e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.135530e-05 | ‖ω‖₁=1.512938e+00
  λ=1.284e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.228746e-05 | ‖ω‖₁=1.266971e+00
  λ=1.284e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.394850e-05 | ‖ω‖₁=1.054447e+00
  λ=1.284e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.382009e-05 | ‖ω‖₁=8.640019e-01
  λ=1.284e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.843373e-05 | ‖ω‖₁=6.904572e-01
  λ=1.284e-02 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.771961e-05 | ‖ω‖₁=5.301065e-01
  → at λ=1.284e-02:  r(λ)=128,  rel_err=1.466325e-02

-- Path iteration 16, λ = 1.541e-02   (r(λ) prev = 128)
  λ=1.541e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.762397e-02 | ‖ω‖₁=1.115931e+02
  λ=1.541e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=3.319185e-04 | ‖ω‖₁=2.151431e+00
  λ=1.541e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.198441e-05 | ‖ω‖₁=1.686573e+00
  λ=1.541e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.162857e-05 | ‖ω‖₁=1.359511e+00
  λ=1.541e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.265074e-05 | ‖ω‖₁=1.093910e+00
  λ=1.541e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.476100e-05 | ‖ω‖₁=8.629948e-01
  λ=1.541e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.425343e-05 | ‖ω‖₁=6.552451e-01
  λ=1.541e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.777407e-05 | ‖ω‖₁=4.654594e-01
  λ=1.541e-02 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.680494e-05 | ‖ω‖₁=2.909364e-01
  → at λ=1.541e-02:  r(λ)=128,  rel_err=1.439083e-02

-- Path iteration 17, λ = 1.849e-02   (r(λ) prev = 128)
  λ=1.849e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.283835e-02 | ‖ω‖₁=1.083124e+02
  λ=1.849e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=5.181890e-04 | ‖ω‖₁=2.030133e+00
  λ=1.849e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.240512e-05 | ‖ω‖₁=1.539449e+00
  λ=1.849e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.190527e-05 | ‖ω‖₁=1.188070e+00
  λ=1.849e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.312125e-05 | ‖ω‖₁=8.999061e-01
  λ=1.849e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.562545e-05 | ‖ω‖₁=6.500772e-01
  λ=1.849e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.455070e-05 | ‖ω‖₁=4.267151e-01
  λ=1.849e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.760369e-05 | ‖ω‖₁=2.220717e-01
  λ=1.849e-02 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.745421e-05 | ‖ω‖₁=5.677547e-02
  → at λ=1.849e-02:  r(λ)=60,  rel_err=1.459656e-02

-- Path iteration 18, λ = 2.219e-02   (r(λ) prev = 60)
  λ=2.219e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.556388e-02 | ‖ω‖₁=1.043729e+02
  λ=2.219e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.116358e-03 | ‖ω‖₁=1.894935e+00
  λ=2.219e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.507828e-05 | ‖ω‖₁=1.376132e+00
  λ=2.219e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.280781e-05 | ‖ω‖₁=9.981974e-01
  λ=2.219e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.468932e-05 | ‖ω‖₁=6.871861e-01
  λ=2.219e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.686754e-05 | ‖ω‖₁=4.168247e-01
  λ=2.219e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.581179e-05 | ‖ω‖₁=1.735636e-01
  λ=2.219e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=3.154556e-05 | ‖ω‖₁=3.092879e-02
  λ=2.219e-02 | Epoch  80 | lr=3.1250e-05 | Recon MSE=3.334503e-05 | ‖ω‖₁=2.147522e-02
  → at λ=2.219e-02:  r(λ)=2,  rel_err=1.609432e-02

-- Path iteration 19, λ = 2.662e-02   (r(λ) prev = 2)
  λ=2.662e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=2.519697e-02 | ‖ω‖₁=9.964824e+01
  λ=2.662e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.168281e-03 | ‖ω‖₁=1.784084e+00
  λ=2.662e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.672111e-05 | ‖ω‖₁=1.231289e+00
  λ=2.662e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.282204e-05 | ‖ω‖₁=8.228994e-01
  λ=2.662e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.456914e-05 | ‖ω‖₁=4.845949e-01
  λ=2.662e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.491672e-05 | ‖ω‖₁=1.895329e-01
  λ=2.662e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.549620e-05 | ‖ω‖₁=2.558061e-02
  λ=2.662e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=3.279249e-05 | ‖ω‖₁=2.198161e-02
